Week_day,Year,Month_name,Day_month,Injury_severity,Time_segment,Vacation_day,Number of victims,Slightly injured,Severely injured,Weekend Exists,Season,Density,TM,HRM,PM,PPT,RS24h,VVM10,Number of victims by time segment,Exceeds_Threshold
Thursday,2022,September,1,3,Work Entrance,False,0,0,2,False,Fall,1,26.0,60,1010.2,0.0,23.5,1.4,2,False
Thursday,2022,September,1,2,Morning,False,0,1,4,False,Fall,2,26.0,60,1010.2,0.0,23.5,1.4,5,True
Friday,2022,October,14,2,Work Departure,False,0,1,9,True,Fall,2,21.6,73,1016.1,0.0,15.5,1.4,11,True
Thursday,2022,September,1,2,Work Departure,False,0,0,2,False,Fall,1,26.0,60,1010.2,0.0,23.5,1.4,2,False
Thursday,2022,September,1,2,Afternoon,False,0,0,2,False,Fall,2,26.0,60,1010.2,0.0,23.5,1.4,2,False
Thursday,2022,September,1,2,Leisure,False,0,1,2,False,Fall,1,26.0,60,1010.2,0.0,23.5,1.4,3,False
Friday,2022,September,2,2,Work Entrance,False,0,0,3,True,Fall,1,26.4,66,1007.6,0.0,16.9,1.7,3,False
Friday,2022,September,2,2,Morning,False,0,1,3,True,Fall,2,26.4,66,1007.6,0.0,16.9,1.7,5,True
Friday,2022,September,2,2,Work Departure,False,0,0,4,True,Fall,2,26.4,66,1007.6,0.0,16.9,1.7,4,True
Friday,2022,September,2,2,Afternoon,False,0,2,3,True,Fall,2,26.4,66,1007.6,0.0,16.9,1.7,6,True
Saturday,2022,September,3,2,Leisure,True,0,1,1,False,Fall,1,25.6,70,1008.7,0.0,17.3,2.4,2,False
Friday,2022,September,2,2,Leisure,False,0,0,1,True,Fall,1,26.4,66,1007.6,0.0,16.9,1.7,1,False
Saturday,2022,September,3,2,Early Morning,True,0,0,1,False,Fall,0,25.6,70,1008.7,0.0,17.3,2.4,1,False
Saturday,2022,September,3,2,Morning,True,0,2,4,False,Fall,1,25.6,70,1008.7,0.0,17.3,2.4,10,True
Saturday,2022,September,3,2,Work Departure,True,0,0,4,False,Fall,1,25.6,70,1008.7,0.0,17.3,2.4,6,True
Saturday,2022,September,3,2,Afternoon,True,0,0,2,False,Fall,1,25.6,70,1008.7,0.0,17.3,2.4,2,False
Monday,2022,September,5,3,Work Departure,False,0,0,8,False,Fall,2,27.0,77,1014.1,0.0,16.1,1.8,11,True
Sunday,2022,September,4,2,Early Morning,True,0,0,2,False,Fall,1,26.3,75,1012.7,0.0,20.5,1.9,2,False
Sunday,2022,September,4,2,Work Entrance,True,0,0,1,False,Fall,1,26.3,75,1012.7,0.0,20.5,1.9,1,False
Sunday,2022,September,4,1,Morning,True,0,2,0,False,Fall,1,26.3,75,1012.7,0.0,20.5,1.9,2,False
Sunday,2022,September,4,2,Work Departure,True,0,0,2,False,Fall,1,26.3,75,1012.7,0.0,20.5,1.9,2,False
Sunday,2022,September,4,1,Afternoon,True,0,1,0,False,Fall,1,26.3,75,1012.7,0.0,20.5,1.9,1,False
Sunday,2022,September,4,2,Leisure,True,0,0,2,False,Fall,1,26.3,75,1012.7,0.0,20.5,1.9,2,False
Monday,2022,September,5,2,Work Entrance,False,0,0,2,False,Fall,2,27.0,77,1014.1,0.0,16.1,1.8,2,False
Monday,2022,September,5,2,Morning,False,0,0,9,False,Fall,2,27.0,77,1014.1,0.0,16.1,1.8,10,True
Monday,2022,September,5,2,Afternoon,False,0,1,2,False,Fall,2,27.0,77,1014.1,0.0,16.1,1.8,3,False
Tuesday,2022,September,6,2,Leisure,False,0,0,2,False,Fall,0,27.8,69,1011.5,0.0,22.3,1.9,2,False
Tuesday,2022,September,6,2,Morning,False,0,1,6,False,Fall,2,27.8,69,1011.5,0.0,22.3,1.9,9,True
Tuesday,2022,September,6,2,Work Entrance,False,0,1,1,False,Fall,2,27.8,69,1011.5,0.0,22.3,1.9,2,False
Tuesday,2022,September,6,2,Work Departure,False,0,2,6,False,Fall,2,27.8,69,1011.5,0.0,22.3,1.9,10,True
Tuesday,2022,September,6,2,Afternoon,False,0,1,4,False,Fall,2,27.8,69,1011.5,0.0,22.3,1.9,7,True
Wednesday,2022,September,7,2,Leisure,False,0,1,3,False,Fall,1,26.7,70,1009.3,0.0,18.7,2.0,5,True
Wednesday,2022,September,7,2,Work Entrance,False,0,0,4,False,Fall,2,26.7,70,1009.3,0.0,18.7,2.0,4,True
Wednesday,2022,September,7,2,Morning,False,0,2,5,False,Fall,2,26.7,70,1009.3,0.0,18.7,2.0,7,True
Wednesday,2022,September,7,2,Work Departure,False,0,1,10,False,Fall,2,26.7,70,1009.3,0.0,18.7,2.0,14,True
Wednesday,2022,September,7,3,Afternoon,False,0,4,2,False,Fall,2,26.7,70,1009.3,0.0,18.7,2.0,8,True
Thursday,2022,September,8,2,Early Morning,False,0,0,1,False,Fall,0,26.4,52,1010.5,0.0,14.5,2.1,1,False
Thursday,2022,September,8,2,Work Entrance,False,0,0,2,False,Fall,2,26.4,52,1010.5,0.0,14.5,2.1,3,False
Thursday,2022,September,8,2,Morning,False,0,2,2,False,Fall,2,26.4,52,1010.5,0.0,14.5,2.1,4,True
Thursday,2022,September,8,2,Work Departure,False,0,0,8,False,Fall,2,26.4,52,1010.5,0.0,14.5,2.1,13,True
Thursday,2022,September,8,2,Afternoon,False,0,0,4,False,Fall,2,26.4,52,1010.5,0.0,14.5,2.1,5,True
Friday,2022,September,9,1,Leisure,False,0,1,0,True,Fall,1,25.4,59,1013.1,0.0,15.6,2.5,1,False
Friday,2022,September,9,2,Work Entrance,False,0,1,7,True,Fall,2,25.4,59,1013.1,0.0,15.6,2.5,10,True
Friday,2022,September,9,2,Morning,False,0,1,3,True,Fall,2,25.4,59,1013.1,0.0,15.6,2.5,5,True
Friday,2022,September,9,2,Work Departure,False,0,4,7,True,Fall,2,25.4,59,1013.1,0.0,15.6,2.5,13,True
Friday,2022,September,9,2,Afternoon,False,0,0,2,True,Fall,2,25.4,59,1013.1,0.0,15.6,2.5,3,False
Saturday,2022,September,10,2,Leisure,True,0,2,1,False,Fall,1,25.7,62,1014.7,0.0,19.4,1.7,4,True
Saturday,2022,September,10,2,Work Entrance,True,0,0,2,False,Fall,1,25.7,62,1014.7,0.0,19.4,1.7,3,False
Saturday,2022,September,10,2,Morning,True,0,0,4,False,Fall,1,25.7,62,1014.7,0.0,19.4,1.7,4,True
Saturday,2022,September,10,2,Work Departure,True,0,0,6,False,Fall,1,25.7,62,1014.7,0.0,19.4,1.7,7,True
Saturday,2022,September,10,2,Afternoon,True,0,0,2,False,Fall,1,25.7,62,1014.7,0.0,19.4,1.7,3,False
Sunday,2022,September,11,2,Early Morning,True,0,2,1,False,Fall,1,26.4,73,1012.2,0.0,14.0,1.6,4,True
Sunday,2022,September,11,2,Work Entrance,True,0,0,3,False,Fall,0,26.4,73,1012.2,0.0,14.0,1.6,3,False
Sunday,2022,September,11,2,Morning,True,0,0,3,False,Fall,1,26.4,73,1012.2,0.0,14.0,1.6,3,False
Sunday,2022,September,11,2,Work Departure,True,0,0,2,False,Fall,1,26.4,73,1012.2,0.0,14.0,1.6,2,False
Sunday,2022,September,11,2,Afternoon,True,0,2,5,False,Fall,1,26.4,73,1012.2,0.0,14.0,1.6,7,True
Sunday,2022,September,11,2,Leisure,True,0,1,3,False,Fall,1,26.4,73,1012.2,0.0,14.0,1.6,7,True
Monday,2022,September,12,2,Work Entrance,False,0,0,1,False,Fall,2,27.3,72,1009.1,0.0,18.9,1.7,1,False
Monday,2022,September,12,2,Morning,False,0,0,5,False,Fall,1,27.3,72,1009.1,0.0,18.9,1.7,7,True
Monday,2022,September,12,2,Work Departure,False,0,2,2,False,Fall,2,27.3,72,1009.1,0.0,18.9,1.7,5,True
Monday,2022,September,12,4,Afternoon,False,1,1,1,False,Fall,2,27.3,72,1009.1,0.0,18.9,1.7,3,False
Monday,2022,September,12,1,Leisure,False,0,1,0,False,Fall,1,27.3,72,1009.1,0.0,18.9,1.7,2,False
Tuesday,2022,September,13,2,Early Morning,False,0,0,1,False,Fall,0,27.9,58,1007.1,0.1,9.5,2.0,2,False
Tuesday,2022,September,13,2,Work Entrance,False,0,1,5,False,Fall,2,27.9,58,1007.1,0.1,9.5,2.0,6,True
Tuesday,2022,September,13,2,Morning,False,0,0,2,False,Fall,2,27.9,58,1007.1,0.1,9.5,2.0,4,True
Tuesday,2022,September,13,2,Work Departure,False,0,1,3,False,Fall,2,27.9,58,1007.1,0.1,9.5,2.0,5,True
Tuesday,2022,September,13,2,Afternoon,False,0,1,2,False,Fall,2,27.9,58,1007.1,0.1,9.5,2.0,3,False
Wednesday,2022,September,14,2,Work Entrance,False,0,1,2,False,Fall,1,25.6,61,1005.4,0.6,6.4,2.4,3,False
Wednesday,2022,September,14,2,Morning,False,0,1,3,False,Fall,2,25.6,61,1005.4,0.6,6.4,2.4,4,True
Wednesday,2022,September,14,2,Work Departure,False,0,3,8,False,Fall,2,25.6,61,1005.4,0.6,6.4,2.4,14,True
Wednesday,2022,September,14,2,Afternoon,False,0,2,3,False,Fall,2,25.6,61,1005.4,0.6,6.4,2.4,7,True
Thursday,2022,September,15,2,Early Morning,False,0,1,1,False,Fall,0,26.2,63,1007.4,0.0,21.3,1.8,2,False
Thursday,2022,September,15,2,Afternoon,False,0,1,6,False,Fall,2,26.2,63,1007.4,0.0,21.3,1.8,7,True
Thursday,2022,September,15,2,Work Entrance,False,0,3,3,False,Fall,2,26.2,63,1007.4,0.0,21.3,1.8,6,True
Thursday,2022,September,15,2,Morning,False,0,0,5,False,Fall,2,26.2,63,1007.4,0.0,21.3,1.8,6,True
Thursday,2022,September,15,2,Work Departure,False,0,1,9,False,Fall,2,26.2,63,1007.4,0.0,21.3,1.8,10,True
Thursday,2022,September,15,2,Leisure,False,0,1,1,False,Fall,1,26.2,63,1007.4,0.0,21.3,1.8,2,False
Friday,2022,September,16,2,Early Morning,False,0,0,1,True,Fall,0,24.7,70,1008.0,5.2,11.2,1.9,2,False
Friday,2022,September,16,2,Work Entrance,False,0,1,6,True,Fall,1,24.7,70,1008.0,5.2,11.2,1.9,10,True
Friday,2022,September,16,2,Morning,False,0,3,4,True,Fall,2,24.7,70,1008.0,5.2,11.2,1.9,7,True
Friday,2022,September,16,2,Work Departure,False,0,3,7,True,Fall,2,24.7,70,1008.0,5.2,11.2,1.9,13,True
Friday,2022,September,16,2,Afternoon,False,0,2,5,True,Fall,2,24.7,70,1008.0,5.2,11.2,1.9,8,True
Friday,2022,September,16,2,Leisure,False,0,1,1,True,Fall,1,24.7,70,1008.0,5.2,11.2,1.9,2,False
Saturday,2022,September,17,2,Leisure,True,0,0,1,False,Fall,1,23.1,57,1010.2,0.0,15.2,2.0,1,False
Saturday,2022,September,17,2,Work Entrance,True,0,0,1,False,Fall,1,23.1,57,1010.2,0.0,15.2,2.0,1,False
Saturday,2022,September,17,2,Morning,True,0,1,2,False,Fall,2,23.1,57,1010.2,0.0,15.2,2.0,3,False
Saturday,2022,September,17,2,Work Departure,True,0,1,1,False,Fall,1,23.1,57,1010.2,0.0,15.2,2.0,5,True
Monday,2022,September,19,2,Morning,False,0,3,4,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,8,True
Saturday,2022,September,17,2,Afternoon,True,0,1,1,False,Fall,1,23.1,57,1010.2,0.0,15.2,2.0,3,False
Sunday,2022,September,18,2,Morning,True,0,2,2,False,Fall,1,22.4,51,1012.9,0.0,20.2,1.8,5,True
Sunday,2022,September,18,2,Work Departure,True,0,0,1,False,Fall,1,22.4,51,1012.9,0.0,20.2,1.8,3,False
Sunday,2022,September,18,2,Afternoon,True,0,0,1,False,Fall,1,22.4,51,1012.9,0.0,20.2,1.8,1,False
Sunday,2022,September,18,2,Leisure,True,0,1,1,False,Fall,1,22.4,51,1012.9,0.0,20.2,1.8,2,False
Monday,2022,September,19,2,Leisure,False,0,1,2,False,Fall,0,23.1,64,1012.2,0.0,19.9,1.4,4,True
Monday,2022,September,19,2,Work Entrance,False,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,1,False
Monday,2022,September,19,2,Work Departure,False,0,1,7,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,9,True
Tuesday,2022,September,20,2,Work Departure,False,0,2,8,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14,True
Monday,2022,September,19,2,Afternoon,False,0,2,4,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,6,True
Tuesday,2022,September,20,2,Work Entrance,False,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,1,False
Tuesday,2022,September,20,2,Morning,False,0,1,4,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,5,True
Tuesday,2022,September,20,2,Afternoon,False,0,2,3,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,7,True
Wednesday,2022,September,21,2,Early Morning,False,0,0,1,False,Fall,0,22.5,59,1014.2,0.0,19.2,2.1,1,False
Wednesday,2022,September,21,1,Leisure,False,0,1,0,False,Fall,1,22.5,59,1014.2,0.0,19.2,2.1,2,False
Tuesday,2022,September,20,1,Leisure,False,0,2,0,False,Fall,1,22.9,63,1013.8,0.0,17.5,1.6,2,False
Wednesday,2022,September,21,2,Work Entrance,False,0,2,4,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,7,True
Wednesday,2022,September,21,2,Morning,False,0,3,2,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,6,True
Wednesday,2022,September,21,2,Work Departure,False,0,0,5,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,7,True
Wednesday,2022,September,21,2,Afternoon,False,0,1,5,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,8,True
Thursday,2022,September,22,2,Leisure,False,0,1,1,False,Fall,0,22.5,56,1014.8,0.0,19.1,2.4,3,False
Thursday,2022,September,22,2,Work Entrance,False,0,1,3,False,Fall,1,22.5,56,1014.8,0.0,19.1,2.4,4,True
Thursday,2022,September,22,2,Morning,False,0,1,2,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,4,True
Thursday,2022,September,22,2,Work Departure,False,0,1,7,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,9,True
Thursday,2022,September,22,2,Afternoon,False,0,0,3,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,5,True
Friday,2022,September,23,3,Leisure,False,0,2,1,True,Fall,1,22.8,66,1013.3,8.7,15.0,2.0,3,False
Friday,2022,September,23,2,Work Entrance,False,0,2,2,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,5,True
Friday,2022,September,23,3,Morning,False,0,1,3,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,5,True
Friday,2022,September,23,2,Work Departure,False,0,1,7,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,12,True
Friday,2022,September,23,2,Afternoon,False,0,1,3,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,5,True
Saturday,2022,September,24,1,Leisure,True,0,2,0,False,Fall,1,20.4,74,1009.0,4.4,9.5,2.5,2,False
Saturday,2022,September,24,2,Early Morning,True,0,1,1,False,Fall,1,20.4,74,1009.0,4.4,9.5,2.5,2,False
Saturday,2022,September,24,2,Work Entrance,True,0,0,1,False,Fall,1,20.4,74,1009.0,4.4,9.5,2.5,1,False
Saturday,2022,September,24,2,Morning,True,0,0,2,False,Fall,1,20.4,74,1009.0,4.4,9.5,2.5,2,False
Saturday,2022,September,24,2,Work Departure,True,0,0,1,False,Fall,1,20.4,74,1009.0,4.4,9.5,2.5,1,False
Sunday,2022,September,25,2,Leisure,True,0,1,1,False,Fall,1,20.3,56,1009.2,0.0,17.5,1.9,6,True
Sunday,2022,September,25,2,Early Morning,True,0,1,2,False,Fall,1,20.3,56,1009.2,0.0,17.5,1.9,5,True
Sunday,2022,September,25,2,Work Entrance,True,0,0,1,False,Fall,1,20.3,56,1009.2,0.0,17.5,1.9,1,False
Sunday,2022,September,25,2,Morning,True,0,0,1,False,Fall,1,20.3,56,1009.2,0.0,17.5,1.9,2,False
Sunday,2022,September,25,2,Afternoon,True,0,0,3,False,Fall,2,20.3,56,1009.2,0.0,17.5,1.9,3,False
Monday,2022,September,26,2,Early Morning,True,0,0,1,False,Fall,0,21.3,45,1007.9,0.0,19.3,2.3,1,False
Monday,2022,September,26,2,Morning,True,0,1,4,False,Fall,1,21.3,45,1007.9,0.0,19.3,2.3,7,True
Monday,2022,September,26,2,Work Departure,True,0,0,3,False,Fall,1,21.3,45,1007.9,0.0,19.3,2.3,5,True
Monday,2022,September,26,2,Afternoon,True,0,0,2,False,Fall,1,21.3,45,1007.9,0.0,19.3,2.3,3,False
Thursday,2022,October,6,2,Afternoon,False,0,0,4,False,Fall,2,21.6,67,1022.7,0.0,14.5,2.6,4,True
Monday,2022,September,26,2,Leisure,True,0,1,1,False,Fall,1,21.3,45,1007.9,0.0,19.3,2.3,2,False
Tuesday,2022,September,27,2,Work Entrance,False,0,2,2,False,Fall,1,20.5,49,1006.8,0.0,15.6,2.1,4,True
Tuesday,2022,September,27,2,Morning,False,0,1,3,False,Fall,2,20.5,49,1006.8,0.0,15.6,2.1,5,True
Tuesday,2022,September,27,2,Work Departure,False,0,2,5,False,Fall,2,20.5,49,1006.8,0.0,15.6,2.1,8,True
Tuesday,2022,September,27,2,Afternoon,False,0,2,4,False,Fall,2,20.5,49,1006.8,0.0,15.6,2.1,7,True
Tuesday,2022,September,27,2,Leisure,False,0,0,1,False,Fall,1,20.5,49,1006.8,0.0,15.6,2.1,1,False
Wednesday,2022,September,28,2,Work Entrance,False,0,0,3,False,Fall,2,21.4,48,1003.5,0.0,12.8,2.8,4,True
Wednesday,2022,September,28,2,Morning,False,0,1,6,False,Fall,2,21.4,48,1003.5,0.0,12.8,2.8,8,True
Wednesday,2022,September,28,2,Work Departure,False,0,2,6,False,Fall,2,21.4,48,1003.5,0.0,12.8,2.8,9,True
Wednesday,2022,September,28,2,Afternoon,False,0,1,6,False,Fall,2,21.4,48,1003.5,0.0,12.8,2.8,10,True
Thursday,2022,September,29,2,Work Entrance,False,0,2,5,False,Fall,1,19.9,57,999.7,0.0,15.2,2.6,8,True
Thursday,2022,September,29,2,Morning,False,0,3,4,False,Fall,2,19.9,57,999.7,0.0,15.2,2.6,7,True
Thursday,2022,September,29,2,Work Departure,False,0,1,1,False,Fall,2,19.9,57,999.7,0.0,15.2,2.6,2,False
Thursday,2022,September,29,2,Afternoon,False,0,1,3,False,Fall,2,19.9,57,999.7,0.0,15.2,2.6,4,True
Thursday,2022,September,29,2,Leisure,False,0,1,2,False,Fall,1,19.9,57,999.7,0.0,15.2,2.6,3,False
Friday,2022,September,30,2,Leisure,False,0,2,1,True,Fall,1,18.8,55,1007.7,0.0,18.2,2.3,3,False
Friday,2022,September,30,2,Work Entrance,False,0,1,2,True,Fall,2,18.8,55,1007.7,0.0,18.2,2.3,3,False
Friday,2022,September,30,1,Early Morning,False,0,1,0,True,Fall,0,18.8,55,1007.7,0.0,18.2,2.3,2,False
Friday,2022,September,30,2,Morning,False,0,5,3,True,Fall,2,18.8,55,1007.7,0.0,18.2,2.3,10,True
Friday,2022,September,30,2,Work Departure,False,0,2,4,True,Fall,2,18.8,55,1007.7,0.0,18.2,2.3,10,True
Friday,2022,September,30,3,Afternoon,False,0,0,6,True,Fall,2,18.8,55,1007.7,0.0,18.2,2.3,7,True
Saturday,2022,October,1,4,Early Morning,True,1,0,1,False,Fall,0,20.4,50,1019.7,0.0,19.0,2.1,2,False
Saturday,2022,October,1,0,Work Entrance,True,0,1,0,False,Fall,1,20.4,50,1019.7,0.0,19.0,2.1,1,False
Saturday,2022,October,1,2,Work Departure,True,0,0,5,False,Fall,2,20.4,50,1019.7,0.0,19.0,2.1,6,True
Saturday,2022,October,1,2,Morning,True,0,1,1,False,Fall,2,20.4,50,1019.7,0.0,19.0,2.1,2,False
Saturday,2022,October,1,2,Afternoon,True,0,0,2,False,Fall,2,20.4,50,1019.7,0.0,19.0,2.1,3,False
Sunday,2022,October,2,2,Work Entrance,True,0,0,2,False,Fall,1,22.4,57,1021.0,0.0,18.6,2.3,3,False
Sunday,2022,October,2,2,Morning,True,0,0,4,False,Fall,1,22.4,57,1021.0,0.0,18.6,2.3,4,True
Sunday,2022,October,2,2,Work Departure,True,0,0,2,False,Fall,1,22.4,57,1021.0,0.0,18.6,2.3,3,False
Sunday,2022,October,2,2,Afternoon,True,0,2,1,False,Fall,1,22.4,57,1021.0,0.0,18.6,2.3,3,False
Monday,2022,October,3,2,Early Morning,False,0,0,1,False,Fall,0,21.7,69,1017.4,0.0,17.2,1.3,1,False
Monday,2022,October,3,2,Work Entrance,False,0,0,5,False,Fall,2,21.7,69,1017.4,0.0,17.2,1.3,5,True
Monday,2022,October,3,2,Morning,False,0,0,5,False,Fall,2,21.7,69,1017.4,0.0,17.2,1.3,5,True
Monday,2022,October,3,2,Work Departure,False,0,1,8,False,Fall,2,21.7,69,1017.4,0.0,17.2,1.3,14,True
Monday,2022,October,3,2,Afternoon,False,0,2,2,False,Fall,2,21.7,69,1017.4,0.0,17.2,1.3,5,True
Tuesday,2022,October,4,2,Work Entrance,False,0,3,2,False,Fall,1,21.7,67,1017.5,0.0,18.0,1.4,5,True
Tuesday,2022,October,4,3,Morning,False,0,1,5,False,Fall,2,21.7,67,1017.5,0.0,18.0,1.4,7,True
Tuesday,2022,October,4,2,Work Departure,False,0,1,4,False,Fall,2,21.7,67,1017.5,0.0,18.0,1.4,7,True
Tuesday,2022,October,4,3,Afternoon,False,0,5,5,False,Fall,2,21.7,67,1017.5,0.0,18.0,1.4,13,True
Tuesday,2022,October,4,2,Leisure,False,0,0,3,False,Fall,1,21.7,67,1017.5,0.0,18.0,1.4,3,False
Wednesday,2022,October,5,2,Work Entrance,False,0,2,5,False,Fall,1,21.4,72,1020.5,0.0,17.2,1.7,8,True
Wednesday,2022,October,5,2,Morning,False,0,4,3,False,Fall,2,21.4,72,1020.5,0.0,17.2,1.7,8,True
Wednesday,2022,October,5,2,Work Departure,False,0,2,2,False,Fall,2,21.4,72,1020.5,0.0,17.2,1.7,4,True
Wednesday,2022,October,5,2,Afternoon,False,0,1,5,False,Fall,2,21.4,72,1020.5,0.0,17.2,1.7,6,True
Wednesday,2022,October,5,2,Leisure,False,0,0,1,False,Fall,1,21.4,72,1020.5,0.0,17.2,1.7,1,False
Thursday,2022,October,6,2,Work Entrance,False,0,1,1,False,Fall,2,21.6,67,1022.7,0.0,14.5,2.6,2,False
Thursday,2022,October,6,2,Morning,False,0,2,1,False,Fall,2,21.6,67,1022.7,0.0,14.5,2.6,4,True
Thursday,2022,October,6,2,Work Departure,False,0,1,9,False,Fall,2,21.6,67,1022.7,0.0,14.5,2.6,10,True
Thursday,2022,October,6,2,Leisure,False,0,0,4,False,Fall,1,21.6,67,1022.7,0.0,14.5,2.6,4,True
Friday,2022,October,7,2,Work Entrance,False,0,0,4,True,Fall,2,20.0,77,1018.1,12.1,2.5,1.9,5,True
Friday,2022,October,7,2,Morning,False,0,0,3,True,Fall,2,20.0,77,1018.1,12.1,2.5,1.9,3,False
Friday,2022,October,7,2,Work Departure,False,0,4,13,True,Fall,2,20.0,77,1018.1,12.1,2.5,1.9,19,True
Friday,2022,October,7,2,Afternoon,False,0,1,2,True,Fall,2,20.0,77,1018.1,12.1,2.5,1.9,3,False
Saturday,2022,October,8,2,Leisure,True,0,3,1,False,Fall,1,20.3,76,1015.4,0.0,12.1,2.0,5,True
Saturday,2022,October,8,2,Early Morning,True,0,0,2,False,Fall,0,20.3,76,1015.4,0.0,12.1,2.0,2,False
Saturday,2022,October,8,2,Work Entrance,True,0,0,1,False,Fall,1,20.3,76,1015.4,0.0,12.1,2.0,1,False
Saturday,2022,October,8,2,Morning,True,0,0,4,False,Fall,1,20.3,76,1015.4,0.0,12.1,2.0,7,True
Saturday,2022,October,8,2,Work Departure,True,0,2,1,False,Fall,1,20.3,76,1015.4,0.0,12.1,2.0,6,True
Saturday,2022,October,8,2,Afternoon,True,0,3,3,False,Fall,1,20.3,76,1015.4,0.0,12.1,2.0,9,True
Sunday,2022,October,9,2,Leisure,True,0,3,1,False,Fall,1,20.3,75,1014.0,0.0,11.8,1.3,4,True
Sunday,2022,October,9,0,Work Entrance,True,0,1,0,False,Fall,1,20.3,75,1014.0,0.0,11.8,1.3,3,False
Sunday,2022,October,9,2,Work Departure,True,0,0,2,False,Fall,1,20.3,75,1014.0,0.0,11.8,1.3,2,False
Sunday,2022,October,9,2,Afternoon,True,0,0,5,False,Fall,1,20.3,75,1014.0,0.0,11.8,1.3,6,True
Monday,2022,October,10,2,Work Entrance,False,0,1,5,False,Fall,1,20.9,79,1014.5,0.0,13.6,1.6,9,True
Monday,2022,October,10,2,Morning,False,0,1,5,False,Fall,2,20.9,79,1014.5,0.0,13.6,1.6,6,True
Monday,2022,October,10,4,Work Departure,False,1,0,5,False,Fall,2,20.9,79,1014.5,0.0,13.6,1.6,6,True
Monday,2022,October,10,2,Afternoon,False,0,0,3,False,Fall,1,20.9,79,1014.5,0.0,13.6,1.6,5,True
Tuesday,2022,October,11,3,Work Entrance,False,0,1,5,False,Fall,1,20.3,76,1015.9,0.0,8.6,2.1,7,True
Tuesday,2022,October,11,2,Morning,False,0,0,1,False,Fall,2,20.3,76,1015.9,0.0,8.6,2.1,1,False
Tuesday,2022,October,11,2,Afternoon,False,0,3,3,False,Fall,2,20.3,76,1015.9,0.0,8.6,2.1,7,True
Tuesday,2022,October,11,2,Work Departure,False,0,0,3,False,Fall,2,20.3,76,1015.9,0.0,8.6,2.1,4,True
Wednesday,2022,October,12,1,Leisure,True,0,1,0,False,Fall,1,21.0,65,1016.9,0.0,15.8,1.5,1,False
Tuesday,2022,October,11,2,Leisure,False,0,0,1,False,Fall,1,20.3,76,1015.9,0.0,8.6,2.1,1,False
Wednesday,2022,October,12,2,Early Morning,True,0,1,1,False,Fall,0,21.0,65,1016.9,0.0,15.8,1.5,3,False
Wednesday,2022,October,12,1,Work Entrance,True,0,2,0,False,Fall,0,21.0,65,1016.9,0.0,15.8,1.5,2,False
Wednesday,2022,October,12,2,Morning,True,0,0,1,False,Fall,1,21.0,65,1016.9,0.0,15.8,1.5,2,False
Wednesday,2022,October,12,2,Work Departure,True,0,1,3,False,Fall,1,21.0,65,1016.9,0.0,15.8,1.5,5,True
Wednesday,2022,October,12,2,Afternoon,True,0,0,3,False,Fall,1,21.0,65,1016.9,0.0,15.8,1.5,3,False
Thursday,2022,October,13,2,Work Entrance,False,0,0,2,False,Fall,1,22.2,63,1017.8,0.0,15.1,1.9,2,False
Thursday,2022,October,13,2,Early Morning,False,0,0,1,False,Fall,0,22.2,63,1017.8,0.0,15.1,1.9,1,False
Thursday,2022,October,13,2,Morning,False,0,2,2,False,Fall,2,22.2,63,1017.8,0.0,15.1,1.9,4,True
Thursday,2022,October,13,2,Work Departure,False,0,1,5,False,Fall,2,22.2,63,1017.8,0.0,15.1,1.9,8,True
Thursday,2022,October,13,2,Afternoon,False,0,0,1,False,Fall,2,22.2,63,1017.8,0.0,15.1,1.9,1,False
Friday,2022,October,14,2,Work Entrance,False,0,1,5,True,Fall,1,21.6,73,1016.1,0.0,15.5,1.4,7,True
Friday,2022,October,14,2,Morning,False,0,3,7,True,Fall,2,21.6,73,1016.1,0.0,15.5,1.4,10,True
Friday,2022,October,14,2,Afternoon,False,0,2,4,True,Fall,2,21.6,73,1016.1,0.0,15.5,1.4,7,True
Friday,2022,October,14,3,Leisure,False,0,0,1,True,Fall,1,21.6,73,1016.1,0.0,15.5,1.4,1,False
Saturday,2022,October,15,2,Leisure,True,0,1,2,False,Fall,1,22.2,82,1012.5,0.0,14.7,1.6,3,False
