Dia,Hora,Density
07/09/2021,3,0
07/09/2021,4,0
07/09/2021,5,0
07/09/2021,6,1
07/09/2021,7,1
07/09/2021,8,2
07/09/2021,9,2
07/09/2021,10,1
07/09/2021,11,2
07/09/2021,12,2
07/09/2021,13,2
07/09/2021,14,1
07/09/2021,15,1
07/09/2021,16,1
07/09/2021,17,2
07/09/2021,18,2
07/09/2021,19,1
07/09/2021,20,1
07/09/2021,21,1
07/09/2021,22,1
07/09/2021,23,1
08/09/2021,0,0
08/09/2021,1,0
08/09/2021,2,0
08/09/2021,3,0
08/09/2021,4,0
08/09/2021,5,0
08/09/2021,6,1
08/09/2021,7,1
08/09/2021,8,2
08/09/2021,9,2
08/09/2021,10,2
08/09/2021,11,2
08/09/2021,12,2
08/09/2021,13,2
08/09/2021,14,2
08/09/2021,15,1
08/09/2021,16,2
08/09/2021,17,2
08/09/2021,18,2
08/09/2021,19,2
08/09/2021,20,2
08/09/2021,21,1
08/09/2021,22,1
08/09/2021,23,1
09/09/2021,0,0
09/09/2021,1,0
09/09/2021,2,0
09/09/2021,3,0
09/09/2021,4,0
09/09/2021,5,0
09/09/2021,6,1
09/09/2021,7,1
09/09/2021,8,2
09/09/2021,9,2
09/09/2021,10,1
09/09/2021,11,2
09/09/2021,12,2
09/09/2021,13,2
09/09/2021,14,1
09/09/2021,15,1
09/09/2021,16,2
09/09/2021,17,2
09/09/2021,18,2
09/09/2021,19,2
09/09/2021,20,2
09/09/2021,21,1
09/09/2021,22,1
09/09/2021,23,1
10/09/2021,0,1
10/09/2021,1,0
10/09/2021,2,0
10/09/2021,3,0
10/09/2021,4,0
10/09/2021,5,0
10/09/2021,6,1
10/09/2021,7,1
10/09/2021,8,1
10/09/2021,9,1
10/09/2021,10,1
10/09/2021,11,2
10/09/2021,12,2
10/09/2021,13,2
10/09/2021,14,2
10/09/2021,15,2
10/09/2021,16,2
10/09/2021,17,2
10/09/2021,18,2
10/09/2021,19,2
10/09/2021,20,2
10/09/2021,21,1
10/09/2021,22,1
10/09/2021,23,1
11/09/2021,0,1
11/09/2021,1,1
11/09/2021,2,0
11/09/2021,3,0
11/09/2021,4,0
11/09/2021,5,0
11/09/2021,6,0
11/09/2021,7,0
11/09/2021,8,1
11/09/2021,9,1
11/09/2021,10,1
11/09/2021,11,1
11/09/2021,12,1
11/09/2021,13,1
11/09/2021,14,1
11/09/2021,15,1
11/09/2021,16,1
11/09/2021,17,1
11/09/2021,18,1
11/09/2021,19,1
11/09/2021,20,1
11/09/2021,21,1
11/09/2021,22,1
11/09/2021,23,1
12/09/2021,0,1
12/09/2021,1,0
12/09/2021,2,0
12/09/2021,3,0
12/09/2021,4,0
12/09/2021,5,0
12/09/2021,6,0
12/09/2021,7,0
12/09/2021,8,0
12/09/2021,9,1
12/09/2021,10,1
12/09/2021,11,1
12/09/2021,12,1
12/09/2021,13,1
12/09/2021,14,1
12/09/2021,15,1
12/09/2021,16,1
12/09/2021,17,1
12/09/2021,18,1
12/09/2021,19,1
12/09/2021,20,1
12/09/2021,21,1
12/09/2021,22,1
12/09/2021,23,1
13/09/2021,0,0
13/09/2021,1,0
13/09/2021,2,0
13/09/2021,3,0
13/09/2021,4,0
13/09/2021,5,0
13/09/2021,6,1
13/09/2021,7,1
13/09/2021,8,2
13/09/2021,9,2
13/09/2021,10,2
13/09/2021,11,2
13/09/2021,12,2
13/09/2021,13,2
13/09/2021,14,1
13/09/2021,15,1
13/09/2021,16,2
13/09/2021,17,2
13/09/2021,18,2
13/09/2021,19,2
13/09/2021,20,1
13/09/2021,21,1
13/09/2021,22,1
13/09/2021,23,0
14/09/2021,0,0
14/09/2021,1,0
14/09/2021,2,0
14/09/2021,3,0
14/09/2021,4,0
14/09/2021,5,0
14/09/2021,6,1
14/09/2021,7,1
14/09/2021,8,2
14/09/2021,9,2
14/09/2021,10,2
14/09/2021,11,2
14/09/2021,12,2
14/09/2021,13,2
14/09/2021,14,1
14/09/2021,15,1
14/09/2021,16,2
14/09/2021,17,2
14/09/2021,18,2
14/09/2021,19,2
14/09/2021,20,1
14/09/2021,21,1
14/09/2021,22,1
14/09/2021,23,1
15/09/2021,0,0
15/09/2021,1,0
15/09/2021,2,0
15/09/2021,3,0
15/09/2021,4,0
15/09/2021,5,0
15/09/2021,6,1
15/09/2021,7,1
15/09/2021,8,2
15/09/2021,9,2
15/09/2021,10,2
15/09/2021,11,2
15/09/2021,12,2
15/09/2021,13,2
15/09/2021,14,2
15/09/2021,15,2
15/09/2021,16,2
15/09/2021,17,2
15/09/2021,18,2
15/09/2021,19,2
15/09/2021,20,2
15/09/2021,21,1
15/09/2021,22,1
15/09/2021,23,1
16/09/2021,0,0
16/09/2021,1,0
16/09/2021,2,0
16/09/2021,3,0
16/09/2021,4,0
16/09/2021,5,0
16/09/2021,6,1
16/09/2021,7,1
16/09/2021,8,2
16/09/2021,9,2
16/09/2021,10,2
16/09/2021,11,2
16/09/2021,12,2
16/09/2021,13,2
16/09/2021,14,1
16/09/2021,15,1
16/09/2021,16,1
16/09/2021,17,2
16/09/2021,18,2
16/09/2021,19,2
16/09/2021,20,1
16/09/2021,21,1
16/09/2021,22,1
16/09/2021,23,1
17/09/2021,0,0
17/09/2021,1,0
17/09/2021,2,0
17/09/2021,3,0
17/09/2021,4,0
17/09/2021,5,0
17/09/2021,6,1
17/09/2021,7,1
17/09/2021,8,2
17/09/2021,9,2
17/09/2021,10,1
17/09/2021,11,2
17/09/2021,12,2
17/09/2021,13,2
17/09/2021,14,2
17/09/2021,15,2
17/09/2021,16,2
17/09/2021,17,2
17/09/2021,18,2
17/09/2021,19,2
17/09/2021,20,2
17/09/2021,21,1
17/09/2021,22,1
17/09/2021,23,1
18/09/2021,0,1
18/09/2021,1,1
18/09/2021,2,0
18/09/2021,3,0
18/09/2021,4,0
18/09/2021,5,0
18/09/2021,6,0
18/09/2021,7,1
18/09/2021,8,1
18/09/2021,9,1
18/09/2021,10,1
18/09/2021,11,1
18/09/2021,12,1
18/09/2021,13,2
18/09/2021,14,1
18/09/2021,15,1
18/09/2021,16,1
18/09/2021,17,1
18/09/2021,18,1
18/09/2021,19,1
18/09/2021,20,1
18/09/2021,21,1
18/09/2021,22,1
18/09/2021,23,1
19/09/2021,0,1
19/09/2021,1,1
19/09/2021,2,0
19/09/2021,3,0
19/09/2021,4,0
19/09/2021,5,0
19/09/2021,6,0
19/09/2021,7,0
19/09/2021,8,1
19/09/2021,9,1
19/09/2021,10,1
19/09/2021,11,1
19/09/2021,12,1
19/09/2021,13,1
19/09/2021,14,1
19/09/2021,15,1
19/09/2021,16,1
19/09/2021,17,1
19/09/2021,18,1
19/09/2021,19,1
19/09/2021,20,1
19/09/2021,21,1
19/09/2021,22,1
19/09/2021,23,1
20/09/2021,0,0
20/09/2021,1,0
20/09/2021,2,0
20/09/2021,3,0
20/09/2021,4,0
20/09/2021,5,0
20/09/2021,6,1
20/09/2021,7,1
20/09/2021,8,2
20/09/2021,9,2
20/09/2021,10,2
20/09/2021,11,2
20/09/2021,12,2
20/09/2021,13,2
20/09/2021,14,2
20/09/2021,15,2
20/09/2021,16,2
20/09/2021,17,2
20/09/2021,18,2
20/09/2021,19,2
20/09/2021,20,2
20/09/2021,21,1
20/09/2021,22,1
20/09/2021,23,1
21/09/2021,0,0
21/09/2021,1,0
21/09/2021,2,0
21/09/2021,3,0
21/09/2021,4,0
21/09/2021,5,0
21/09/2021,6,1
21/09/2021,7,1
21/09/2021,8,2
21/09/2021,9,2
21/09/2021,10,2
21/09/2021,11,1
21/09/2021,12,2
21/09/2021,13,2
21/09/2021,14,2
21/09/2021,20,1
21/09/2021,21,1
21/09/2021,22,1
21/09/2021,23,1
22/09/2021,0,0
22/09/2021,1,0
22/09/2021,2,0
22/09/2021,3,0
22/09/2021,4,0
22/09/2021,5,0
22/09/2021,6,1
22/09/2021,7,1
22/09/2021,8,2
22/09/2021,9,2
22/09/2021,10,2
22/09/2021,11,2
22/09/2021,12,2
22/09/2021,13,2
22/09/2021,14,2
22/09/2021,15,2
22/09/2021,16,2
22/09/2021,17,2
22/09/2021,18,2
22/09/2021,19,2
22/09/2021,20,1
22/09/2021,21,1
22/09/2021,22,1
22/09/2021,23,1
23/09/2021,0,0
23/09/2021,1,0
23/09/2021,2,0
23/09/2021,3,0
23/09/2021,4,0
23/09/2021,5,0
23/09/2021,6,1
23/09/2021,7,1
23/09/2021,8,2
23/09/2021,9,2
23/09/2021,10,2
23/09/2021,11,2
23/09/2021,12,2
23/09/2021,13,2
23/09/2021,14,2
23/09/2021,15,2
23/09/2021,16,2
23/09/2021,17,2
23/09/2021,18,2
23/09/2021,19,2
23/09/2021,20,2
23/09/2021,21,1
23/09/2021,22,1
23/09/2021,23,1
24/09/2021,0,1
24/09/2021,1,0
24/09/2021,2,0
24/09/2021,3,0
24/09/2021,4,0
24/09/2021,5,0
24/09/2021,6,0
24/09/2021,7,1
24/09/2021,8,1
24/09/2021,9,1
24/09/2021,10,1
24/09/2021,11,1
24/09/2021,12,1
24/09/2021,13,1
24/09/2021,14,1
24/09/2021,15,1
24/09/2021,16,1
24/09/2021,17,1
24/09/2021,18,1
24/09/2021,19,1
24/09/2021,20,1
24/09/2021,21,1
24/09/2021,22,1
24/09/2021,23,1
25/09/2021,0,1
25/09/2021,1,1
25/09/2021,2,0
25/09/2021,3,0
25/09/2021,4,0
25/09/2021,5,0
25/09/2021,6,0
25/09/2021,7,1
25/09/2021,8,1
25/09/2021,9,1
25/09/2021,10,1
25/09/2021,11,1
25/09/2021,12,1
25/09/2021,13,1
25/09/2021,14,1
25/09/2021,15,1
25/09/2021,16,1
25/09/2021,17,1
25/09/2021,18,1
25/09/2021,19,1
25/09/2021,20,1
25/09/2021,21,1
25/09/2021,22,1
25/09/2021,23,1
26/09/2021,0,1
26/09/2021,1,1
26/09/2021,2,0
26/09/2021,3,0
26/09/2021,4,0
26/09/2021,5,0
26/09/2021,6,0
26/09/2021,7,0
26/09/2021,8,0
26/09/2021,9,1
26/09/2021,10,1
26/09/2021,11,1
26/09/2021,12,1
26/09/2021,13,1
26/09/2021,14,1
26/09/2021,15,1
26/09/2021,16,1
26/09/2021,17,1
26/09/2021,18,1
26/09/2021,19,1
26/09/2021,20,1
26/09/2021,21,1
26/09/2021,22,1
26/09/2021,23,1
27/09/2021,0,0
27/09/2021,1,0
27/09/2021,2,0
27/09/2021,3,0
27/09/2021,4,0
27/09/2021,5,0
27/09/2021,6,1
27/09/2021,7,1
27/09/2021,8,2
27/09/2021,9,2
27/09/2021,10,2
27/09/2021,11,2
27/09/2021,12,2
27/09/2021,13,2
27/09/2021,14,2
27/09/2021,15,2
27/09/2021,16,2
27/09/2021,17,2
27/09/2021,18,2
27/09/2021,19,2
27/09/2021,20,1
27/09/2021,21,1
27/09/2021,22,1
27/09/2021,23,1
28/09/2021,0,0
28/09/2021,1,0
28/09/2021,2,0
28/09/2021,3,0
28/09/2021,4,0
28/09/2021,5,0
28/09/2021,6,1
28/09/2021,7,1
28/09/2021,8,2
28/09/2021,9,2
28/09/2021,10,1
28/09/2021,11,2
28/09/2021,12,2
28/09/2021,13,1
28/09/2021,14,2
28/09/2021,15,2
28/09/2021,16,2
28/09/2021,17,2
28/09/2021,18,2
28/09/2021,19,2
28/09/2021,20,1
28/09/2021,21,1
28/09/2021,22,1
28/09/2021,23,1
29/09/2021,0,0
29/09/2021,1,0
29/09/2021,2,0
29/09/2021,3,0
29/09/2021,4,0
29/09/2021,5,0
29/09/2021,6,1
29/09/2021,7,1
29/09/2021,8,2
29/09/2021,9,2
29/09/2021,10,2
29/09/2021,11,2
29/09/2021,12,2
29/09/2021,13,2
29/09/2021,14,2
29/09/2021,15,2
29/09/2021,16,2
29/09/2021,17,2
29/09/2021,18,2
29/09/2021,19,2
29/09/2021,20,2
29/09/2021,21,1
29/09/2021,22,1
29/09/2021,23,1
30/09/2021,0,0
30/09/2021,1,0
30/09/2021,2,0
30/09/2021,3,0
30/09/2021,4,0
30/09/2021,5,0
30/09/2021,6,1
30/09/2021,7,1
30/09/2021,8,2
30/09/2021,9,2
30/09/2021,10,2
30/09/2021,11,2
30/09/2021,12,2
30/09/2021,13,2
30/09/2021,14,2
30/09/2021,15,2
30/09/2021,16,2
30/09/2021,17,2
30/09/2021,18,2
30/09/2021,19,2
30/09/2021,20,2
30/09/2021,21,1
30/09/2021,22,1
30/09/2021,23,1
01/10/2021,0,1
01/10/2021,1,0
01/10/2021,2,0
01/10/2021,3,0
01/10/2021,4,0
01/10/2021,5,0
01/10/2021,6,1
01/10/2021,7,1
01/10/2021,8,2
01/10/2021,9,2
01/10/2021,10,2
01/10/2021,11,2
01/10/2021,12,2
01/10/2021,13,2
01/10/2021,14,2
01/10/2021,15,2
01/10/2021,16,2
01/10/2021,17,2
01/10/2021,18,2
01/10/2021,19,2
01/10/2021,20,2
01/10/2021,21,1
01/10/2021,22,1
01/10/2021,23,1
02/10/2021,0,1
02/10/2021,1,1
02/10/2021,2,0
02/10/2021,3,0
02/10/2021,4,0
02/10/2021,5,0
02/10/2021,6,0
02/10/2021,7,1
02/10/2021,8,1
02/10/2021,9,1
02/10/2021,10,1
02/10/2021,11,1
02/10/2021,12,2
02/10/2021,13,2
02/10/2021,14,1
02/10/2021,15,1
02/10/2021,16,1
02/10/2021,17,1
02/10/2021,18,1
02/10/2021,19,1
02/10/2021,20,2
02/10/2021,21,1
02/10/2021,22,1
02/10/2021,23,1
03/10/2021,0,1
03/10/2021,1,1
03/10/2021,2,0
03/10/2021,3,0
03/10/2021,4,0
03/10/2021,5,0
03/10/2021,6,0
03/10/2021,7,0
03/10/2021,8,0
03/10/2021,9,1
03/10/2021,10,1
03/10/2021,11,1
03/10/2021,12,1
03/10/2021,13,1
03/10/2021,14,1
03/10/2021,15,1
03/10/2021,16,1
03/10/2021,17,1
03/10/2021,18,1
03/10/2021,19,1
03/10/2021,20,1
03/10/2021,21,1
03/10/2021,22,1
03/10/2021,23,0
04/10/2021,0,0
04/10/2021,1,0
04/10/2021,2,0
04/10/2021,3,0
04/10/2021,4,0
04/10/2021,5,0
04/10/2021,6,1
04/10/2021,7,1
04/10/2021,8,2
04/10/2021,9,2
04/10/2021,10,2
04/10/2021,11,2
04/10/2021,12,2
04/10/2021,13,2
04/10/2021,14,2
04/10/2021,15,2
04/10/2021,16,2
04/10/2021,17,2
04/10/2021,18,2
04/10/2021,19,2
04/10/2021,20,1
04/10/2021,21,1
04/10/2021,22,1
04/10/2021,23,0
05/10/2021,0,0
05/10/2021,1,0
05/10/2021,2,0
05/10/2021,3,0
05/10/2021,4,0
05/10/2021,5,0
05/10/2021,6,1
05/10/2021,7,1
05/10/2021,8,2
05/10/2021,9,2
05/10/2021,10,2
05/10/2021,11,2
05/10/2021,12,2
05/10/2021,13,2
05/10/2021,14,2
05/10/2021,15,2
05/10/2021,16,2
05/10/2021,17,2
05/10/2021,18,2
05/10/2021,19,2
05/10/2021,20,1
05/10/2021,21,1
05/10/2021,22,1
05/10/2021,23,1
06/10/2021,0,0
06/10/2021,1,0
06/10/2021,2,0
06/10/2021,3,0
06/10/2021,4,0
06/10/2021,5,0
06/10/2021,6,1
06/10/2021,7,1
06/10/2021,8,2
06/10/2021,9,2
06/10/2021,10,1
06/10/2021,11,2
06/10/2021,12,2
06/10/2021,13,2
06/10/2021,14,2
06/10/2021,15,2
06/10/2021,16,2
06/10/2021,17,2
06/10/2021,18,2
06/10/2021,19,2
06/10/2021,20,1
06/10/2021,21,1
06/10/2021,22,1
06/10/2021,23,1
07/10/2021,0,0
07/10/2021,1,0
07/10/2021,2,0
07/10/2021,3,0
07/10/2021,4,0
07/10/2021,5,0
07/10/2021,6,1
07/10/2021,7,1
07/10/2021,8,2
07/10/2021,9,2
07/10/2021,10,2
07/10/2021,11,2
07/10/2021,12,2
07/10/2021,13,2
07/10/2021,14,2
07/10/2021,15,2
07/10/2021,16,2
07/10/2021,17,2
07/10/2021,18,2
07/10/2021,19,2
07/10/2021,20,2
07/10/2021,21,1
07/10/2021,22,1
07/10/2021,23,1
08/10/2021,0,1
08/10/2021,1,0
08/10/2021,2,0
08/10/2021,3,0
08/10/2021,4,0
08/10/2021,5,0
08/10/2021,6,1
08/10/2021,7,1
08/10/2021,8,2
08/10/2021,9,2
08/10/2021,10,2
08/10/2021,11,2
08/10/2021,12,2
08/10/2021,13,2
08/10/2021,14,2
08/10/2021,15,2
08/10/2021,16,2
08/10/2021,17,2
08/10/2021,18,2
08/10/2021,19,2
08/10/2021,20,2
08/10/2021,21,1
08/10/2021,22,1
08/10/2021,23,1
09/10/2021,0,1
09/10/2021,1,1
09/10/2021,2,0
09/10/2021,3,0
09/10/2021,4,0
09/10/2021,5,0
09/10/2021,6,0
09/10/2021,7,1
09/10/2021,8,1
09/10/2021,9,1
09/10/2021,10,1
09/10/2021,11,1
09/10/2021,12,1
09/10/2021,13,1
09/10/2021,14,1
09/10/2021,15,1
09/10/2021,16,1
09/10/2021,17,1
09/10/2021,18,1
09/10/2021,19,1
09/10/2021,20,1
09/10/2021,21,1
09/10/2021,22,1
09/10/2021,23,1
10/10/2021,0,1
10/10/2021,1,1
10/10/2021,2,0
10/10/2021,3,0
10/10/2021,4,0
10/10/2021,5,0
10/10/2021,6,0
10/10/2021,7,0
10/10/2021,8,0
10/10/2021,9,1
10/10/2021,10,1
10/10/2021,11,1
10/10/2021,12,1
10/10/2021,13,1
10/10/2021,14,1
10/10/2021,15,1
10/10/2021,16,1
10/10/2021,17,1
10/10/2021,18,1
10/10/2021,19,1
10/10/2021,20,1
10/10/2021,21,1
10/10/2021,22,1
10/10/2021,23,0
11/10/2021,0,0
11/10/2021,1,0
11/10/2021,2,0
11/10/2021,3,0
11/10/2021,4,0
11/10/2021,5,0
11/10/2021,6,1
11/10/2021,7,1
11/10/2021,8,1
11/10/2021,9,1
11/10/2021,10,1
11/10/2021,11,1
11/10/2021,12,2
11/10/2021,13,2
11/10/2021,14,1
11/10/2021,15,1
11/10/2021,16,1
11/10/2021,17,2
11/10/2021,18,2
11/10/2021,19,1
11/10/2021,20,1
11/10/2021,21,1
11/10/2021,22,1
11/10/2021,23,1
12/10/2021,0,1
12/10/2021,1,0
12/10/2021,2,0
12/10/2021,3,0
12/10/2021,4,0
12/10/2021,5,0
12/10/2021,6,0
12/10/2021,7,0
12/10/2021,8,1
12/10/2021,9,1
12/10/2021,10,1
12/10/2021,11,1
12/10/2021,12,1
12/10/2021,13,1
12/10/2021,14,1
12/10/2021,15,1
12/10/2021,16,1
12/10/2021,17,1
12/10/2021,18,1
12/10/2021,19,1
12/10/2021,20,1
12/10/2021,21,1
12/10/2021,22,1
12/10/2021,23,0
13/10/2021,0,0
13/10/2021,1,0
13/10/2021,2,0
13/10/2021,3,0
13/10/2021,4,0
13/10/2021,5,0
13/10/2021,6,1
13/10/2021,7,1
13/10/2021,8,2
13/10/2021,9,2
13/10/2021,10,2
13/10/2021,11,2
13/10/2021,12,2
13/10/2021,13,2
13/10/2021,14,2
13/10/2021,15,1
13/10/2021,16,2
13/10/2021,17,2
13/10/2021,18,2
13/10/2021,19,2
13/10/2021,20,1
13/10/2021,21,1
13/10/2021,22,1
13/10/2021,23,1
14/10/2021,0,0
14/10/2021,1,0
14/10/2021,2,0
14/10/2021,3,0
14/10/2021,4,0
14/10/2021,5,0
14/10/2021,6,1
14/10/2021,7,1
14/10/2021,8,2
14/10/2021,9,2
14/10/2021,10,2
14/10/2021,11,2
14/10/2021,12,2
14/10/2021,13,2
14/10/2021,14,1
14/10/2021,15,1
14/10/2021,16,2
14/10/2021,17,2
14/10/2021,18,2
14/10/2021,19,2
14/10/2021,20,1
14/10/2021,21,1
14/10/2021,22,1
14/10/2021,23,1
15/10/2021,0,0
15/10/2021,1,0
15/10/2021,2,0
15/10/2021,3,0
15/10/2021,4,0
15/10/2021,5,0
15/10/2021,6,1
15/10/2021,7,1
15/10/2021,8,2
15/10/2021,9,2
15/10/2021,10,2
15/10/2021,11,2
15/10/2021,12,2
15/10/2021,13,2
15/10/2021,14,2
15/10/2021,15,2
15/10/2021,16,2
15/10/2021,17,2
15/10/2021,18,2
15/10/2021,19,2
15/10/2021,20,1
15/10/2021,21,1
15/10/2021,22,1
15/10/2021,23,1
16/10/2021,0,1
16/10/2021,1,1
16/10/2021,2,0
16/10/2021,3,0
16/10/2021,4,0
16/10/2021,5,0
16/10/2021,6,0
16/10/2021,7,1
16/10/2021,8,1
16/10/2021,9,1
16/10/2021,10,1
16/10/2021,11,1
16/10/2021,12,1
16/10/2021,13,2
16/10/2021,14,1
16/10/2021,15,1
16/10/2021,16,1
16/10/2021,17,1
16/10/2021,18,1
16/10/2021,19,1
16/10/2021,20,1
16/10/2021,21,1
16/10/2021,22,1
16/10/2021,23,1
17/10/2021,0,1
17/10/2021,1,0
17/10/2021,2,0
17/10/2021,3,0
17/10/2021,4,0
17/10/2021,5,0
17/10/2021,6,0
17/10/2021,7,0
17/10/2021,8,1
17/10/2021,9,1
17/10/2021,10,1
17/10/2021,11,1
17/10/2021,12,1
17/10/2021,13,1
17/10/2021,14,1
17/10/2021,15,1
17/10/2021,16,1
17/10/2021,17,1
17/10/2021,18,1
17/10/2021,19,1
17/10/2021,20,1
17/10/2021,21,1
17/10/2021,22,1
17/10/2021,23,1
18/10/2021,0,0
18/10/2021,1,0
18/10/2021,2,0
18/10/2021,3,0
18/10/2021,4,0
18/10/2021,5,0
18/10/2021,6,1
18/10/2021,7,1
18/10/2021,8,2
18/10/2021,9,2
18/10/2021,10,2
18/10/2021,11,2
18/10/2021,12,2
18/10/2021,13,2
18/10/2021,14,1
18/10/2021,15,1
18/10/2021,16,2
18/10/2021,17,2
18/10/2021,18,2
18/10/2021,19,2
18/10/2021,20,1
18/10/2021,21,1
18/10/2021,22,1
18/10/2021,23,0
19/10/2021,0,0
19/10/2021,1,0
19/10/2021,2,0
19/10/2021,3,0
19/10/2021,4,0
19/10/2021,5,0
19/10/2021,6,1
19/10/2021,7,1
19/10/2021,8,2
19/10/2021,9,2
19/10/2021,10,1
19/10/2021,11,2
19/10/2021,12,2
19/10/2021,13,2
19/10/2021,14,1
19/10/2021,15,1
19/10/2021,16,2
19/10/2021,17,2
19/10/2021,18,2
19/10/2021,19,2
19/10/2021,20,1
19/10/2021,21,1
19/10/2021,22,1
19/10/2021,23,1
20/10/2021,0,0
20/10/2021,1,0
20/10/2021,2,0
20/10/2021,3,0
20/10/2021,4,0
20/10/2021,5,0
20/10/2021,6,1
20/10/2021,7,1
20/10/2021,8,2
20/10/2021,9,2
20/10/2021,10,2
20/10/2021,11,2
20/10/2021,12,2
20/10/2021,13,2
20/10/2021,14,2
20/10/2021,15,2
20/10/2021,16,2
20/10/2021,17,2
20/10/2021,18,2
20/10/2021,19,2
20/10/2021,20,1
20/10/2021,21,1
20/10/2021,22,1
20/10/2021,23,1
21/10/2021,0,0
21/10/2021,1,0
21/10/2021,2,0
21/10/2021,3,0
21/10/2021,4,0
21/10/2021,5,0
21/10/2021,6,1
21/10/2021,7,1
21/10/2021,8,2
21/10/2021,9,2
21/10/2021,10,2
21/10/2021,11,2
21/10/2021,12,2
21/10/2021,13,2
21/10/2021,14,2
21/10/2021,15,1
21/10/2021,16,2
21/10/2021,17,2
21/10/2021,18,2
21/10/2021,19,2
21/10/2021,20,1
21/10/2021,21,1
21/10/2021,22,1
21/10/2021,23,1
22/10/2021,0,1
22/10/2021,1,0
22/10/2021,2,0
22/10/2021,3,0
22/10/2021,4,0
22/10/2021,5,0
22/10/2021,6,1
22/10/2021,7,1
22/10/2021,8,2
22/10/2021,9,2
22/10/2021,10,2
22/10/2021,11,2
22/10/2021,12,2
22/10/2021,13,2
22/10/2021,14,2
22/10/2021,15,2
22/10/2021,16,2
22/10/2021,17,2
22/10/2021,18,2
22/10/2021,19,2
22/10/2021,20,2
22/10/2021,21,1
22/10/2021,22,1
22/10/2021,23,1
23/10/2021,0,1
23/10/2021,1,1
23/10/2021,2,0
23/10/2021,3,0
23/10/2021,4,0
23/10/2021,5,0
23/10/2021,6,0
23/10/2021,7,1
23/10/2021,8,1
23/10/2021,9,1
23/10/2021,10,1
23/10/2021,11,1
23/10/2021,12,2
23/10/2021,13,2
23/10/2021,14,1
23/10/2021,15,1
23/10/2021,16,1
23/10/2021,17,1
23/10/2021,18,1
23/10/2021,19,1
23/10/2021,20,1
23/10/2021,21,1
23/10/2021,22,1
23/10/2021,23,1
24/10/2021,0,1
24/10/2021,1,1
24/10/2021,2,0
24/10/2021,3,0
24/10/2021,4,0
24/10/2021,5,0
24/10/2021,6,0
24/10/2021,7,0
24/10/2021,8,1
24/10/2021,9,1
24/10/2021,10,1
24/10/2021,11,1
24/10/2021,12,1
24/10/2021,13,1
24/10/2021,14,1
24/10/2021,15,1
24/10/2021,16,1
24/10/2021,17,1
24/10/2021,18,1
24/10/2021,19,1
24/10/2021,20,1
24/10/2021,21,1
24/10/2021,22,1
24/10/2021,23,0
25/10/2021,0,0
25/10/2021,1,0
25/10/2021,2,0
25/10/2021,3,0
25/10/2021,4,0
25/10/2021,5,0
25/10/2021,6,1
25/10/2021,7,1
25/10/2021,8,2
25/10/2021,9,2
25/10/2021,10,2
25/10/2021,11,2
25/10/2021,12,2
25/10/2021,13,2
25/10/2021,14,1
25/10/2021,15,1
25/10/2021,16,2
25/10/2021,17,2
25/10/2021,18,2
25/10/2021,19,2
25/10/2021,20,1
25/10/2021,21,1
25/10/2021,22,1
25/10/2021,23,0
26/10/2021,0,0
26/10/2021,1,0
26/10/2021,2,0
26/10/2021,3,0
26/10/2021,4,0
26/10/2021,5,0
26/10/2021,6,1
26/10/2021,7,1
26/10/2021,8,2
26/10/2021,9,1
26/10/2021,10,1
26/10/2021,11,2
26/10/2021,12,2
26/10/2021,13,2
26/10/2021,14,2
26/10/2021,15,2
26/10/2021,16,2
26/10/2021,17,2
26/10/2021,18,2
26/10/2021,19,2
26/10/2021,20,1
26/10/2021,21,1
26/10/2021,22,1
26/10/2021,23,1
27/10/2021,0,0
27/10/2021,1,0
27/10/2021,2,0
27/10/2021,3,0
27/10/2021,4,0
27/10/2021,5,0
27/10/2021,6,1
27/10/2021,7,1
27/10/2021,8,2
27/10/2021,9,2
27/10/2021,10,2
27/10/2021,11,2
27/10/2021,12,2
27/10/2021,13,2
27/10/2021,14,1
27/10/2021,15,2
27/10/2021,16,2
27/10/2021,17,2
27/10/2021,18,2
27/10/2021,19,2
27/10/2021,20,1
27/10/2021,21,1
27/10/2021,22,1
27/10/2021,23,1
28/10/2021,0,0
28/10/2021,1,0
28/10/2021,2,0
28/10/2021,3,0
28/10/2021,4,0
28/10/2021,5,0
28/10/2021,6,1
28/10/2021,7,1
28/10/2021,8,2
28/10/2021,9,2
28/10/2021,10,2
28/10/2021,11,2
28/10/2021,12,2
28/10/2021,13,2
28/10/2021,14,2
28/10/2021,15,2
28/10/2021,16,2
28/10/2021,17,2
28/10/2021,18,2
28/10/2021,19,2
28/10/2021,20,2
28/10/2021,21,1
28/10/2021,22,1
28/10/2021,23,1
29/10/2021,0,1
29/10/2021,1,0
29/10/2021,2,0
29/10/2021,3,0
29/10/2021,4,0
29/10/2021,5,0
29/10/2021,6,1
29/10/2021,7,1
29/10/2021,8,2
29/10/2021,9,2
29/10/2021,10,2
29/10/2021,11,2
29/10/2021,12,2
29/10/2021,13,2
29/10/2021,14,2
29/10/2021,15,2
29/10/2021,16,2
29/10/2021,17,2
29/10/2021,18,2
29/10/2021,19,2
29/10/2021,20,2
29/10/2021,21,1
29/10/2021,22,1
29/10/2021,23,1
30/10/2021,0,1
30/10/2021,1,1
30/10/2021,2,0
30/10/2021,3,0
30/10/2021,4,0
30/10/2021,5,0
30/10/2021,6,1
