Day,Time_Segment,Accidents,Week_day,Day_month,Month,TM,PPT,VVM10,Exceeds Threshold,Holiday,Vacation_week,Weekend Return,Season
2021-06-21,2-6,0,Monday,21,6,High,None,High,0,No,1,No,Summer
2021-06-21,6-10,2,Monday,21,6,High,None,High,0,No,1,No,Summer
2021-06-21,10-14,3,Monday,21,6,High,None,High,0,No,1,No,Summer
2021-06-21,14-18,13,Monday,21,6,High,None,High,1,No,1,No,Summer
2021-06-21,18-22,6,Monday,21,6,High,None,High,1,No,1,No,Summer
2021-06-21,22-2,9,Monday,21,6,High,None,High,1,No,1,No,Summer
2021-06-22,2-6,0,Tuesday,22,6,Medium,None,High,0,No,1,No,Summer
2021-06-22,6-10,7,Tuesday,22,6,Medium,None,High,1,No,1,No,Summer
2021-06-22,10-14,10,Tuesday,22,6,Medium,None,High,1,No,1,No,Summer
2021-06-22,14-18,8,Tuesday,22,6,Medium,None,High,1,No,1,No,Summer
2021-06-22,18-22,3,Tuesday,22,6,Medium,None,High,0,No,1,No,Summer
2021-06-22,22-2,2,Tuesday,22,6,Medium,None,High,0,No,1,No,Summer
2021-06-23,2-6,0,Wednesday,23,6,Medium,Medium,High,0,No,1,No,Summer
2021-06-23,6-10,4,Wednesday,23,6,Medium,Medium,High,1,No,1,No,Summer
2021-06-23,10-14,5,Wednesday,23,6,Medium,Medium,High,1,No,1,No,Summer
2021-06-23,14-18,12,Wednesday,23,6,Medium,Medium,High,1,No,1,No,Summer
2021-06-23,18-22,7,Wednesday,23,6,Medium,Medium,High,1,No,1,No,Summer
2021-06-23,22-2,1,Wednesday,23,6,Medium,Medium,High,0,No,1,No,Summer
2021-06-24,2-6,0,Thursday,24,6,Medium,None,High,0,No,1,No,Summer
2021-06-24,6-10,0,Thursday,24,6,Medium,None,High,0,No,1,No,Summer
2021-06-24,10-14,5,Thursday,24,6,Medium,None,High,1,No,1,No,Summer
2021-06-24,14-18,3,Thursday,24,6,Medium,None,High,0,No,1,No,Summer
2021-06-24,18-22,6,Thursday,24,6,Medium,None,High,1,No,1,No,Summer
2021-06-24,22-2,7,Thursday,24,6,Medium,None,High,1,No,1,No,Summer
2021-06-25,2-6,0,Friday,25,6,Medium,None,High,0,No,1,No,Summer
2021-06-25,6-10,2,Friday,25,6,Medium,None,High,0,No,1,No,Summer
2021-06-25,10-14,8,Friday,25,6,Medium,None,High,1,No,1,No,Summer
2021-06-25,14-18,14,Friday,25,6,Medium,None,High,1,No,1,No,Summer
2021-06-25,18-22,4,Friday,25,6,Medium,None,High,1,No,1,No,Summer
2021-06-25,22-2,0,Friday,25,6,Medium,None,High,0,No,1,No,Summer
2021-06-26,2-6,0,Saturday,26,6,Medium,None,High,0,Yes,1,No,Summer
2021-06-26,6-10,0,Saturday,26,6,Medium,None,High,0,Yes,1,No,Summer
2021-06-26,10-14,8,Saturday,26,6,Medium,None,High,1,Yes,1,No,Summer
2021-06-26,14-18,6,Saturday,26,6,Medium,None,High,1,Yes,1,No,Summer
2021-06-26,18-22,5,Saturday,26,6,Medium,None,High,1,Yes,1,No,Summer
2021-06-26,22-2,3,Saturday,26,6,Medium,None,High,0,Yes,1,No,Summer
2021-06-27,2-6,0,Sunday,27,6,Medium,None,Medium,0,Yes,1,Yes,Summer
2021-06-27,6-10,1,Sunday,27,6,Medium,None,Medium,0,Yes,1,Yes,Summer
2021-06-27,10-14,2,Sunday,27,6,Medium,None,Medium,0,Yes,1,Yes,Summer
2021-06-27,14-18,3,Sunday,27,6,Medium,None,Medium,0,Yes,1,Yes,Summer
2021-06-27,18-22,6,Sunday,27,6,Medium,None,Medium,1,Yes,1,Yes,Summer
2021-06-27,22-2,3,Sunday,27,6,Medium,None,Medium,0,Yes,1,Yes,Summer
2021-06-28,2-6,0,Monday,28,6,Medium,None,High,0,No,0,No,Summer
2021-06-28,6-10,6,Monday,28,6,Medium,None,High,1,No,0,No,Summer
2021-06-28,10-14,10,Monday,28,6,Medium,None,High,1,No,0,No,Summer
2021-06-28,14-18,5,Monday,28,6,Medium,None,High,1,No,0,No,Summer
2021-06-28,18-22,6,Monday,28,6,Medium,None,High,1,No,0,No,Summer
2021-06-28,22-2,1,Monday,28,6,Medium,None,High,0,No,0,No,Summer
2021-06-29,2-6,0,Tuesday,29,6,Medium,None,High,0,No,0,No,Summer
2021-06-29,6-10,8,Tuesday,29,6,Medium,None,High,1,No,0,No,Summer
2021-06-29,10-14,7,Tuesday,29,6,Medium,None,High,1,No,0,No,Summer
2021-06-29,14-18,6,Tuesday,29,6,Medium,None,High,1,No,0,No,Summer
2021-06-29,18-22,6,Tuesday,29,6,Medium,None,High,1,No,0,No,Summer
2021-06-29,22-2,3,Tuesday,29,6,Medium,None,High,0,No,0,No,Summer
2021-06-30,2-6,0,Wednesday,30,6,Medium,None,High,0,No,0,No,Summer
2021-06-30,6-10,2,Wednesday,30,6,Medium,None,High,0,No,0,No,Summer
2021-06-30,10-14,4,Wednesday,30,6,Medium,None,High,1,No,0,No,Summer
2021-06-30,14-18,7,Wednesday,30,6,Medium,None,High,1,No,0,No,Summer
2021-06-30,18-22,3,Wednesday,30,6,Medium,None,High,0,No,0,No,Summer
2021-06-30,22-2,1,Wednesday,30,6,Medium,None,High,0,No,0,No,Summer
2021-07-01,2-6,0,Thursday,1,7,Medium,None,High,0,No,0,No,Summer
2021-07-01,6-10,2,Thursday,1,7,Medium,None,High,0,No,0,No,Summer
2021-07-01,10-14,5,Thursday,1,7,Medium,None,High,1,No,0,No,Summer
2021-07-01,14-18,12,Thursday,1,7,Medium,None,High,1,No,0,No,Summer
2021-07-01,18-22,12,Thursday,1,7,Medium,None,High,1,No,0,No,Summer
2021-07-01,22-2,5,Thursday,1,7,Medium,None,High,1,No,0,No,Summer
2021-07-02,2-6,0,Friday,2,7,High,None,High,0,No,0,No,Summer
2021-07-02,6-10,1,Friday,2,7,High,None,High,0,No,0,No,Summer
2021-07-02,10-14,14,Friday,2,7,High,None,High,1,No,0,No,Summer
2021-07-02,14-18,20,Friday,2,7,High,None,High,1,No,0,No,Summer
2021-07-02,18-22,7,Friday,2,7,High,None,High,1,No,0,No,Summer
2021-07-02,22-2,5,Friday,2,7,High,None,High,1,No,0,No,Summer
2021-07-03,2-6,0,Saturday,3,7,High,None,Medium,0,Yes,0,No,Summer
2021-07-03,6-10,0,Saturday,3,7,High,None,Medium,0,Yes,0,No,Summer
2021-07-03,10-14,9,Saturday,3,7,High,None,Medium,1,Yes,0,No,Summer
2021-07-03,14-18,4,Saturday,3,7,High,None,Medium,1,Yes,0,No,Summer
2021-07-03,18-22,5,Saturday,3,7,High,None,Medium,1,Yes,0,No,Summer
2021-07-03,22-2,2,Saturday,3,7,High,None,Medium,0,Yes,0,No,Summer
2021-07-04,2-6,0,Sunday,4,7,Medium,None,High,0,Yes,0,Yes,Summer
2021-07-04,6-10,1,Sunday,4,7,Medium,None,High,0,Yes,0,Yes,Summer
2021-07-04,10-14,2,Sunday,4,7,Medium,None,High,0,Yes,0,Yes,Summer
2021-07-04,14-18,4,Sunday,4,7,Medium,None,High,1,Yes,0,Yes,Summer
2021-07-04,18-22,2,Sunday,4,7,Medium,None,High,0,Yes,0,Yes,Summer
2021-07-04,22-2,2,Sunday,4,7,Medium,None,High,0,Yes,0,Yes,Summer
2021-07-05,2-6,0,Monday,5,7,High,None,High,0,No,0,No,Summer
2021-07-05,6-10,2,Monday,5,7,High,None,High,0,No,0,No,Summer
2021-07-05,10-14,7,Monday,5,7,High,None,High,1,No,0,No,Summer
2021-07-05,14-18,7,Monday,5,7,High,None,High,1,No,0,No,Summer
2021-07-05,18-22,6,Monday,5,7,High,None,High,1,No,0,No,Summer
2021-07-05,22-2,3,Monday,5,7,High,None,High,0,No,0,No,Summer
2021-07-06,2-6,0,Tuesday,6,7,High,None,High,0,No,0,No,Summer
2021-07-06,6-10,5,Tuesday,6,7,High,None,High,1,No,0,No,Summer
2021-07-06,10-14,11,Tuesday,6,7,High,None,High,1,No,0,No,Summer
2021-07-06,14-18,9,Tuesday,6,7,High,None,High,1,No,0,No,Summer
2021-07-06,18-22,4,Tuesday,6,7,High,None,High,1,No,0,No,Summer
2021-07-06,22-2,1,Tuesday,6,7,High,None,High,0,No,0,No,Summer
2021-07-07,2-6,0,Wednesday,7,7,Medium,None,Medium,0,No,0,No,Summer
2021-07-07,6-10,1,Wednesday,7,7,Medium,None,Medium,0,No,0,No,Summer
2021-07-07,10-14,6,Wednesday,7,7,Medium,None,Medium,1,No,0,No,Summer
2021-07-07,14-18,9,Wednesday,7,7,Medium,None,Medium,1,No,0,No,Summer
2021-07-07,18-22,7,Wednesday,7,7,Medium,None,Medium,1,No,0,No,Summer
2021-07-07,22-2,0,Wednesday,7,7,Medium,None,Medium,0,No,0,No,Summer
2021-07-08,2-6,0,Thursday,8,7,Medium,None,High,0,No,0,No,Summer
2021-07-08,6-10,1,Thursday,8,7,Medium,None,High,0,No,0,No,Summer
2021-07-08,10-14,2,Thursday,8,7,Medium,None,High,0,No,0,No,Summer
2021-07-08,14-18,12,Thursday,8,7,Medium,None,High,1,No,0,No,Summer
2021-07-08,18-22,11,Thursday,8,7,Medium,None,High,1,No,0,No,Summer
2021-07-08,22-2,3,Thursday,8,7,Medium,None,High,0,No,0,No,Summer
2021-07-09,2-6,0,Friday,9,7,Medium,None,High,0,No,0,No,Summer
2021-07-09,6-10,7,Friday,9,7,Medium,None,High,1,No,0,No,Summer
2021-07-09,10-14,6,Friday,9,7,Medium,None,High,1,No,0,No,Summer
2021-07-09,14-18,10,Friday,9,7,Medium,None,High,1,No,0,No,Summer
2021-07-09,18-22,5,Friday,9,7,Medium,None,High,1,No,0,No,Summer
2021-07-09,22-2,1,Friday,9,7,Medium,None,High,0,No,0,No,Summer
2021-07-10,2-6,0,Saturday,10,7,High,None,High,0,Yes,0,No,Summer
2021-07-10,6-10,2,Saturday,10,7,High,None,High,0,Yes,0,No,Summer
2021-07-10,10-14,3,Saturday,10,7,High,None,High,0,Yes,0,No,Summer
2021-07-10,14-18,7,Saturday,10,7,High,None,High,1,Yes,0,No,Summer
2021-07-10,18-22,10,Saturday,10,7,High,None,High,1,Yes,0,No,Summer
2021-07-10,22-2,4,Saturday,10,7,High,None,High,1,Yes,0,No,Summer
2021-07-11,2-6,0,Sunday,11,7,High,None,High,0,Yes,0,Yes,Summer
2021-07-11,6-10,0,Sunday,11,7,High,None,High,0,Yes,0,Yes,Summer
2021-07-11,10-14,3,Sunday,11,7,High,None,High,0,Yes,0,Yes,Summer
2021-07-11,14-18,0,Sunday,11,7,High,None,High,0,Yes,0,Yes,Summer
2021-07-11,18-22,3,Sunday,11,7,High,None,High,0,Yes,0,Yes,Summer
2021-07-11,22-2,2,Sunday,11,7,High,None,High,0,Yes,0,Yes,Summer
2021-07-12,2-6,0,Monday,12,7,Medium,None,High,0,No,0,No,Summer
2021-07-12,6-10,4,Monday,12,7,Medium,None,High,1,No,0,No,Summer
2021-07-12,10-14,3,Monday,12,7,Medium,None,High,0,No,0,No,Summer
2021-07-12,14-18,11,Monday,12,7,Medium,None,High,1,No,0,No,Summer
2021-07-12,18-22,2,Monday,12,7,Medium,None,High,0,No,0,No,Summer
2021-07-12,22-2,10,Monday,12,7,Medium,None,High,1,No,0,No,Summer
2021-07-13,2-6,0,Tuesday,13,7,Medium,None,High,0,No,0,No,Summer
2021-07-13,6-10,5,Tuesday,13,7,Medium,None,High,1,No,0,No,Summer
2021-07-13,10-14,4,Tuesday,13,7,Medium,None,High,1,No,0,No,Summer
2021-07-13,14-18,7,Tuesday,13,7,Medium,None,High,1,No,0,No,Summer
2021-07-13,18-22,10,Tuesday,13,7,Medium,None,High,1,No,0,No,Summer
2021-07-13,22-2,2,Tuesday,13,7,Medium,None,High,0,No,0,No,Summer
2021-07-14,2-6,0,Wednesday,14,7,Medium,Low,High,0,No,0,No,Summer
2021-07-14,6-10,7,Wednesday,14,7,Medium,Low,High,1,No,0,No,Summer
2021-07-14,10-14,29,Wednesday,14,7,Medium,Low,High,1,No,0,No,Summer
2021-07-14,14-18,12,Wednesday,14,7,Medium,Low,High,1,No,0,No,Summer
2021-07-14,18-22,8,Wednesday,14,7,Medium,Low,High,1,No,0,No,Summer
2021-07-14,22-2,4,Wednesday,14,7,Medium,Low,High,1,No,0,No,Summer
2021-07-15,2-6,0,Thursday,15,7,Medium,None,High,0,No,0,No,Summer
2021-07-15,6-10,3,Thursday,15,7,Medium,None,High,0,No,0,No,Summer
2021-07-15,10-14,10,Thursday,15,7,Medium,None,High,1,No,0,No,Summer
2021-07-15,14-18,5,Thursday,15,7,Medium,None,High,1,No,0,No,Summer
2021-07-15,18-22,8,Thursday,15,7,Medium,None,High,1,No,0,No,Summer
2021-07-15,22-2,5,Thursday,15,7,Medium,None,High,1,No,0,No,Summer
2021-07-16,2-6,0,Friday,16,7,Medium,None,High,0,No,0,No,Summer
2021-07-16,6-10,4,Friday,16,7,Medium,None,High,1,No,0,No,Summer
2021-07-16,10-14,13,Friday,16,7,Medium,None,High,1,No,0,No,Summer
2021-07-16,14-18,10,Friday,16,7,Medium,None,High,1,No,0,No,Summer
2021-07-16,18-22,4,Friday,16,7,Medium,None,High,1,No,0,No,Summer
2021-07-16,22-2,3,Friday,16,7,Medium,None,High,0,No,0,No,Summer
2021-07-17,2-6,0,Saturday,17,7,Medium,None,High,0,Yes,0,No,Summer
2021-07-17,6-10,1,Saturday,17,7,Medium,None,High,0,Yes,0,No,Summer
2021-07-17,10-14,3,Saturday,17,7,Medium,None,High,0,Yes,0,No,Summer
2021-07-17,14-18,3,Saturday,17,7,Medium,None,High,0,Yes,0,No,Summer
2021-07-17,18-22,6,Saturday,17,7,Medium,None,High,1,Yes,0,No,Summer
2021-07-17,22-2,2,Saturday,17,7,Medium,None,High,0,Yes,0,No,Summer
2021-07-18,2-6,0,Sunday,18,7,High,None,Medium,0,Yes,0,Yes,Summer
2021-07-18,6-10,2,Sunday,18,7,High,None,Medium,0,Yes,0,Yes,Summer
2021-07-18,10-14,7,Sunday,18,7,High,None,Medium,1,Yes,0,Yes,Summer
2021-07-18,14-18,5,Sunday,18,7,High,None,Medium,1,Yes,0,Yes,Summer
2021-07-18,18-22,0,Sunday,18,7,High,None,Medium,0,Yes,0,Yes,Summer
2021-07-18,22-2,3,Sunday,18,7,High,None,Medium,0,Yes,0,Yes,Summer
2021-07-19,2-6,0,Monday,19,7,High,None,High,0,No,0,No,Summer
2021-07-19,6-10,3,Monday,19,7,High,None,High,0,No,0,No,Summer
2021-07-19,10-14,7,Monday,19,7,High,None,High,1,No,0,No,Summer
2021-07-19,14-18,11,Monday,19,7,High,None,High,1,No,0,No,Summer
2021-07-19,18-22,13,Monday,19,7,High,None,High,1,No,0,No,Summer
2021-07-19,22-2,1,Monday,19,7,High,None,High,0,No,0,No,Summer
2021-07-20,2-6,0,Tuesday,20,7,High,None,High,0,No,0,No,Summer
2021-07-20,6-10,3,Tuesday,20,7,High,None,High,0,No,0,No,Summer
2021-07-20,10-14,7,Tuesday,20,7,High,None,High,1,No,0,No,Summer
2021-07-20,14-18,12,Tuesday,20,7,High,None,High,1,No,0,No,Summer
2021-07-20,18-22,10,Tuesday,20,7,High,None,High,1,No,0,No,Summer
2021-07-20,22-2,1,Tuesday,20,7,High,None,High,0,No,0,No,Summer
2021-07-21,2-6,0,Wednesday,21,7,High,None,High,0,No,0,No,Summer
2021-07-21,6-10,2,Wednesday,21,7,High,None,High,0,No,0,No,Summer
2021-07-21,10-14,9,Wednesday,21,7,High,None,High,1,No,0,No,Summer
2021-07-21,14-18,8,Wednesday,21,7,High,None,High,1,No,0,No,Summer
2021-07-21,18-22,7,Wednesday,21,7,High,None,High,1,No,0,No,Summer
2021-07-21,22-2,0,Wednesday,21,7,High,None,High,0,No,0,No,Summer
2021-07-22,2-6,0,Thursday,22,7,High,None,High,0,No,0,No,Summer
2021-07-22,6-10,2,Thursday,22,7,High,None,High,0,No,0,No,Summer
2021-07-22,10-14,12,Thursday,22,7,High,None,High,1,No,0,No,Summer
2021-07-22,14-18,9,Thursday,22,7,High,None,High,1,No,0,No,Summer
2021-07-22,18-22,7,Thursday,22,7,High,None,High,1,No,0,No,Summer
2021-07-22,22-2,0,Thursday,22,7,High,None,High,0,No,0,No,Summer
2021-07-23,2-6,0,Friday,23,7,High,None,Medium,0,No,0,No,Summer
2021-07-23,6-10,3,Friday,23,7,High,None,Medium,0,No,0,No,Summer
2021-07-23,10-14,5,Friday,23,7,High,None,Medium,1,No,0,No,Summer
2021-07-23,14-18,11,Friday,23,7,High,None,Medium,1,No,0,No,Summer
2021-07-23,18-22,10,Friday,23,7,High,None,Medium,1,No,0,No,Summer
2021-07-23,22-2,3,Friday,23,7,High,None,Medium,0,No,0,No,Summer
2021-07-24,2-6,0,Saturday,24,7,High,None,High,0,Yes,0,No,Summer
2021-07-24,6-10,0,Saturday,24,7,High,None,High,0,Yes,0,No,Summer
2021-07-24,10-14,2,Saturday,24,7,High,None,High,0,Yes,0,No,Summer
2021-07-24,14-18,5,Saturday,24,7,High,None,High,1,Yes,0,No,Summer
2021-07-24,18-22,1,Saturday,24,7,High,None,High,0,Yes,0,No,Summer
2021-07-24,22-2,2,Saturday,24,7,High,None,High,0,Yes,0,No,Summer
2021-07-25,2-6,0,Sunday,25,7,High,None,Medium,0,Yes,0,Yes,Summer
2021-07-25,6-10,2,Sunday,25,7,High,None,Medium,0,Yes,0,Yes,Summer
2021-07-25,10-14,3,Sunday,25,7,High,None,Medium,0,Yes,0,Yes,Summer
2021-07-25,14-18,10,Sunday,25,7,High,None,Medium,1,Yes,0,Yes,Summer
2021-07-25,18-22,6,Sunday,25,7,High,None,Medium,1,Yes,0,Yes,Summer
2021-07-25,22-2,1,Sunday,25,7,High,None,Medium,0,Yes,0,Yes,Summer
2021-07-26,2-6,0,Monday,26,7,High,None,Medium,0,No,0,No,Summer
2021-07-26,6-10,2,Monday,26,7,High,None,Medium,0,No,0,No,Summer
2021-07-26,10-14,5,Monday,26,7,High,None,Medium,1,No,0,No,Summer
2021-07-26,14-18,13,Monday,26,7,High,None,Medium,1,No,0,No,Summer
2021-07-26,18-22,5,Monday,26,7,High,None,Medium,1,No,0,No,Summer
2021-07-26,22-2,0,Monday,26,7,High,None,Medium,0,No,0,No,Summer
2021-07-27,2-6,0,Tuesday,27,7,High,None,High,0,No,0,No,Summer
2021-07-27,6-10,1,Tuesday,27,7,High,None,High,0,No,0,No,Summer
2021-07-27,10-14,4,Tuesday,27,7,High,None,High,1,No,0,No,Summer
2021-07-27,14-18,1,Tuesday,27,7,High,None,High,0,No,0,No,Summer
2021-07-27,18-22,4,Tuesday,27,7,High,None,High,1,No,0,No,Summer
2021-07-27,22-2,2,Tuesday,27,7,High,None,High,0,No,0,No,Summer
2021-07-28,2-6,0,Wednesday,28,7,Medium,None,High,0,No,0,No,Summer
2021-07-28,6-10,1,Wednesday,28,7,Medium,None,High,0,No,0,No,Summer
2021-07-28,10-14,1,Wednesday,28,7,Medium,None,High,0,No,0,No,Summer
2021-07-28,14-18,9,Wednesday,28,7,Medium,None,High,1,No,0,No,Summer
2021-07-28,18-22,5,Wednesday,28,7,Medium,None,High,1,No,0,No,Summer
2021-07-28,22-2,1,Wednesday,28,7,Medium,None,High,0,No,0,No,Summer
2021-07-29,2-6,0,Thursday,29,7,High,None,Medium,0,No,0,No,Summer
2021-07-29,6-10,1,Thursday,29,7,High,None,Medium,0,No,0,No,Summer
2021-07-29,10-14,17,Thursday,29,7,High,None,Medium,1,No,0,No,Summer
2021-07-29,14-18,11,Thursday,29,7,High,None,Medium,1,No,0,No,Summer
2021-07-29,18-22,15,Thursday,29,7,High,None,Medium,1,No,0,No,Summer
2021-07-29,22-2,3,Thursday,29,7,High,None,Medium,0,No,0,No,Summer
2021-07-30,2-6,0,Friday,30,7,High,None,High,0,No,0,No,Summer
2021-07-30,6-10,8,Friday,30,7,High,None,High,1,No,0,No,Summer
2021-07-30,10-14,4,Friday,30,7,High,None,High,1,No,0,No,Summer
2021-07-30,14-18,4,Friday,30,7,High,None,High,1,No,0,No,Summer
2021-07-30,18-22,3,Friday,30,7,High,None,High,0,No,0,No,Summer
2021-07-30,22-2,0,Friday,30,7,High,None,High,0,No,0,No,Summer
2021-07-31,2-6,0,Saturday,31,7,Medium,Medium,High,0,Yes,0,No,Summer
2021-07-31,6-10,2,Saturday,31,7,Medium,Medium,High,0,Yes,0,No,Summer
2021-07-31,10-14,7,Saturday,31,7,Medium,Medium,High,1,Yes,0,No,Summer
2021-07-31,14-18,5,Saturday,31,7,Medium,Medium,High,1,Yes,0,No,Summer
2021-07-31,18-22,2,Saturday,31,7,Medium,Medium,High,0,Yes,0,No,Summer
2021-07-31,22-2,9,Saturday,31,7,Medium,Medium,High,1,Yes,0,No,Summer
2021-08-01,2-6,0,Sunday,1,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-01,6-10,0,Sunday,1,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-01,10-14,1,Sunday,1,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-01,14-18,2,Sunday,1,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-01,18-22,1,Sunday,1,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-01,22-2,3,Sunday,1,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-02,2-6,0,Monday,2,8,Medium,None,High,0,No,0,No,Summer
2021-08-02,6-10,3,Monday,2,8,Medium,None,High,0,No,0,No,Summer
2021-08-02,10-14,6,Monday,2,8,Medium,None,High,1,No,0,No,Summer
2021-08-02,14-18,7,Monday,2,8,Medium,None,High,1,No,0,No,Summer
2021-08-02,18-22,7,Monday,2,8,Medium,None,High,1,No,0,No,Summer
2021-08-02,22-2,2,Monday,2,8,Medium,None,High,0,No,0,No,Summer
2021-08-03,2-6,0,Tuesday,3,8,High,None,High,0,No,0,No,Summer
2021-08-03,6-10,3,Tuesday,3,8,High,None,High,0,No,0,No,Summer
2021-08-03,10-14,7,Tuesday,3,8,High,None,High,1,No,0,No,Summer
2021-08-03,14-18,5,Tuesday,3,8,High,None,High,1,No,0,No,Summer
2021-08-03,18-22,2,Tuesday,3,8,High,None,High,0,No,0,No,Summer
2021-08-03,22-2,1,Tuesday,3,8,High,None,High,0,No,0,No,Summer
2021-08-04,2-6,0,Wednesday,4,8,Medium,Low,High,0,No,0,No,Summer
2021-08-04,6-10,0,Wednesday,4,8,Medium,Low,High,0,No,0,No,Summer
2021-08-04,10-14,7,Wednesday,4,8,Medium,Low,High,1,No,0,No,Summer
2021-08-04,14-18,3,Wednesday,4,8,Medium,Low,High,0,No,0,No,Summer
2021-08-04,18-22,3,Wednesday,4,8,Medium,Low,High,0,No,0,No,Summer
2021-08-04,22-2,2,Wednesday,4,8,Medium,Low,High,0,No,0,No,Summer
2021-08-05,2-6,0,Thursday,5,8,High,None,Medium,0,No,0,No,Summer
2021-08-05,6-10,2,Thursday,5,8,High,None,Medium,0,No,0,No,Summer
2021-08-05,10-14,3,Thursday,5,8,High,None,Medium,0,No,0,No,Summer
2021-08-05,14-18,9,Thursday,5,8,High,None,Medium,1,No,0,No,Summer
2021-08-05,18-22,2,Thursday,5,8,High,None,Medium,0,No,0,No,Summer
2021-08-05,22-2,3,Thursday,5,8,High,None,Medium,0,No,0,No,Summer
2021-08-06,2-6,0,Friday,6,8,Medium,None,High,0,No,0,No,Summer
2021-08-06,6-10,1,Friday,6,8,Medium,None,High,0,No,0,No,Summer
2021-08-06,10-14,1,Friday,6,8,Medium,None,High,0,No,0,No,Summer
2021-08-06,14-18,5,Friday,6,8,Medium,None,High,1,No,0,No,Summer
2021-08-06,18-22,5,Friday,6,8,Medium,None,High,1,No,0,No,Summer
2021-08-06,22-2,2,Friday,6,8,Medium,None,High,0,No,0,No,Summer
2021-08-07,2-6,0,Saturday,7,8,High,None,High,0,Yes,0,No,Summer
2021-08-07,6-10,2,Saturday,7,8,High,None,High,0,Yes,0,No,Summer
2021-08-07,10-14,3,Saturday,7,8,High,None,High,0,Yes,0,No,Summer
2021-08-07,14-18,3,Saturday,7,8,High,None,High,0,Yes,0,No,Summer
2021-08-07,18-22,7,Saturday,7,8,High,None,High,1,Yes,0,No,Summer
2021-08-07,22-2,1,Saturday,7,8,High,None,High,0,Yes,0,No,Summer
2021-08-08,2-6,0,Sunday,8,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-08,6-10,1,Sunday,8,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-08,10-14,1,Sunday,8,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-08,14-18,0,Sunday,8,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-08,18-22,1,Sunday,8,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-08,22-2,1,Sunday,8,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-09,2-6,0,Monday,9,8,Medium,Low,Medium,0,No,0,No,Summer
2021-08-09,6-10,1,Monday,9,8,Medium,Low,Medium,0,No,0,No,Summer
2021-08-09,10-14,3,Monday,9,8,Medium,Low,Medium,0,No,0,No,Summer
2021-08-09,14-18,7,Monday,9,8,Medium,Low,Medium,1,No,0,No,Summer
2021-08-09,18-22,2,Monday,9,8,Medium,Low,Medium,0,No,0,No,Summer
2021-08-09,22-2,7,Monday,9,8,Medium,Low,Medium,1,No,0,No,Summer
2021-08-10,2-6,0,Tuesday,10,8,High,None,Medium,0,No,0,No,Summer
2021-08-10,6-10,1,Tuesday,10,8,High,None,Medium,0,No,0,No,Summer
2021-08-10,10-14,2,Tuesday,10,8,High,None,Medium,0,No,0,No,Summer
2021-08-10,14-18,8,Tuesday,10,8,High,None,Medium,1,No,0,No,Summer
2021-08-10,18-22,7,Tuesday,10,8,High,None,Medium,1,No,0,No,Summer
2021-08-10,22-2,0,Tuesday,10,8,High,None,Medium,0,No,0,No,Summer
2021-08-11,2-6,0,Wednesday,11,8,High,None,Medium,0,No,0,No,Summer
2021-08-11,6-10,2,Wednesday,11,8,High,None,Medium,0,No,0,No,Summer
2021-08-11,10-14,1,Wednesday,11,8,High,None,Medium,0,No,0,No,Summer
2021-08-11,14-18,7,Wednesday,11,8,High,None,Medium,1,No,0,No,Summer
2021-08-11,18-22,5,Wednesday,11,8,High,None,Medium,1,No,0,No,Summer
2021-08-11,22-2,2,Wednesday,11,8,High,None,Medium,0,No,0,No,Summer
2021-08-12,2-6,0,Thursday,12,8,High,None,Medium,0,No,0,No,Summer
2021-08-12,6-10,6,Thursday,12,8,High,None,Medium,1,No,0,No,Summer
2021-08-12,10-14,10,Thursday,12,8,High,None,Medium,1,No,0,No,Summer
2021-08-12,14-18,4,Thursday,12,8,High,None,Medium,1,No,0,No,Summer
2021-08-12,18-22,7,Thursday,12,8,High,None,Medium,1,No,0,No,Summer
2021-08-12,22-2,3,Thursday,12,8,High,None,Medium,0,No,0,No,Summer
2021-08-13,2-6,0,Friday,13,8,High,None,Medium,0,No,0,No,Summer
2021-08-13,6-10,2,Friday,13,8,High,None,Medium,0,No,0,No,Summer
2021-08-13,10-14,10,Friday,13,8,High,None,Medium,1,No,0,No,Summer
2021-08-13,14-18,4,Friday,13,8,High,None,Medium,1,No,0,No,Summer
2021-08-13,18-22,4,Friday,13,8,High,None,Medium,1,No,0,No,Summer
2021-08-13,22-2,3,Friday,13,8,High,None,Medium,0,No,0,No,Summer
2021-08-14,2-6,0,Saturday,14,8,High,None,Medium,0,Yes,0,No,Summer
2021-08-14,6-10,2,Saturday,14,8,High,None,Medium,0,Yes,0,No,Summer
2021-08-14,10-14,4,Saturday,14,8,High,None,Medium,1,Yes,0,No,Summer
