Day,Time_Segment,Accidents,Week_day,Day_month,Month,Exceeds Threshold,Holiday,Vacation_week,Weekend Return,Season
2023-09-19,18-22,0,Tuesday,19,9,0,No,0,No,Autumn
2023-09-19,22-2,2,Tuesday,19,9,0,No,0,No,Autumn
2023-09-20,2-6,0,Wednesday,20,9,0,No,0,No,Autumn
2023-09-20,6-10,4,Wednesday,20,9,1,No,0,No,Autumn
2023-09-20,10-14,7,Wednesday,20,9,1,No,0,No,Autumn
2023-09-20,14-18,7,Wednesday,20,9,1,No,0,No,Autumn
2023-09-20,18-22,12,Wednesday,20,9,1,No,0,No,Autumn
2023-09-20,22-2,1,Wednesday,20,9,0,No,0,No,Autumn
2023-09-21,2-6,0,Thursday,21,9,0,No,0,No,Autumn
2023-09-21,6-10,14,Thursday,21,9,1,No,0,No,Autumn
2023-09-21,10-14,6,Thursday,21,9,1,No,0,No,Autumn
2023-09-21,14-18,4,Thursday,21,9,1,No,0,No,Autumn
2023-09-21,18-22,4,Thursday,21,9,1,No,0,No,Autumn
2023-09-21,22-2,2,Thursday,21,9,0,No,0,No,Autumn
2023-09-22,2-6,0,Friday,22,9,0,No,0,No,Autumn
2023-09-22,6-10,4,Friday,22,9,1,No,0,No,Autumn
2023-09-22,10-14,6,Friday,22,9,1,No,0,No,Autumn
2023-09-22,14-18,8,Friday,22,9,1,No,0,No,Autumn
2023-09-22,18-22,2,Friday,22,9,0,No,0,No,Autumn
2023-09-22,22-2,2,Friday,22,9,0,No,0,No,Autumn
2023-09-23,2-6,0,Saturday,23,9,0,Yes,0,No,Autumn
2023-09-23,6-10,0,Saturday,23,9,0,Yes,0,No,Autumn
2023-09-23,10-14,4,Saturday,23,9,1,Yes,0,No,Autumn
2023-09-23,14-18,4,Saturday,23,9,1,Yes,0,No,Autumn
2023-09-23,18-22,6,Saturday,23,9,1,Yes,0,No,Autumn
2023-09-23,22-2,0,Saturday,23,9,0,Yes,0,No,Autumn
2023-09-24,2-6,0,Sunday,24,9,0,Yes,0,Yes,Autumn
2023-09-24,6-10,0,Sunday,24,9,0,Yes,0,Yes,Autumn
2023-09-24,10-14,3,Sunday,24,9,0,Yes,0,Yes,Autumn
2023-09-24,14-18,2,Sunday,24,9,0,Yes,0,Yes,Autumn
2023-09-24,18-22,6,Sunday,24,9,1,Yes,0,Yes,Autumn
2023-09-24,22-2,4,Sunday,24,9,1,Yes,0,Yes,Autumn
2023-09-25,2-6,0,Monday,25,9,0,No,1,No,Autumn
2023-09-25,6-10,0,Monday,25,9,0,No,1,No,Autumn
2023-09-25,10-14,2,Monday,25,9,0,No,1,No,Autumn
2023-09-25,14-18,6,Monday,25,9,1,No,1,No,Autumn
2023-09-25,18-22,3,Monday,25,9,0,No,1,No,Autumn
2023-09-25,22-2,9,Monday,25,9,1,No,1,No,Autumn
2023-09-26,2-6,0,Tuesday,26,9,0,No,1,No,Autumn
2023-09-26,6-10,5,Tuesday,26,9,1,No,1,No,Autumn
2023-09-26,10-14,8,Tuesday,26,9,1,No,1,No,Autumn
2023-09-26,14-18,10,Tuesday,26,9,1,No,1,No,Autumn
2023-09-26,18-22,10,Tuesday,26,9,1,No,1,No,Autumn
2023-09-26,22-2,0,Tuesday,26,9,0,No,1,No,Autumn
2023-09-27,2-6,0,Wednesday,27,9,0,No,1,No,Autumn
2023-09-27,6-10,10,Wednesday,27,9,1,No,1,No,Autumn
2023-09-27,10-14,3,Wednesday,27,9,0,No,1,No,Autumn
2023-09-27,14-18,3,Wednesday,27,9,0,No,1,No,Autumn
2023-09-27,18-22,12,Wednesday,27,9,1,No,1,No,Autumn
2023-09-27,22-2,1,Wednesday,27,9,0,No,1,No,Autumn
2023-09-28,2-6,0,Thursday,28,9,0,No,1,No,Autumn
2023-09-28,6-10,3,Thursday,28,9,0,No,1,No,Autumn
2023-09-28,10-14,9,Thursday,28,9,1,No,1,No,Autumn
2023-09-28,14-18,6,Thursday,28,9,1,No,1,No,Autumn
2023-09-28,18-22,5,Thursday,28,9,1,No,1,No,Autumn
2023-09-28,22-2,2,Thursday,28,9,0,No,1,No,Autumn
2023-09-29,2-6,0,Friday,29,9,0,No,1,No,Autumn
2023-09-29,6-10,8,Friday,29,9,1,No,1,No,Autumn
2023-09-29,10-14,5,Friday,29,9,1,No,1,No,Autumn
2023-09-29,14-18,14,Friday,29,9,1,No,1,No,Autumn
2023-09-29,18-22,6,Friday,29,9,1,No,1,No,Autumn
2023-09-29,22-2,6,Friday,29,9,1,No,1,No,Autumn
2023-09-30,2-6,0,Saturday,30,9,0,Yes,1,No,Autumn
2023-09-30,6-10,1,Saturday,30,9,0,Yes,1,No,Autumn
2023-09-30,10-14,4,Saturday,30,9,1,Yes,1,No,Autumn
2023-09-30,14-18,9,Saturday,30,9,1,Yes,1,No,Autumn
2023-09-30,18-22,3,Saturday,30,9,0,Yes,1,No,Autumn
2023-09-30,22-2,4,Saturday,30,9,1,Yes,1,No,Autumn
2023-10-01,2-6,0,Sunday,1,10,0,Yes,1,Yes,Autumn
2023-10-01,6-10,0,Sunday,1,10,0,Yes,1,Yes,Autumn
2023-10-01,10-14,3,Sunday,1,10,0,Yes,1,Yes,Autumn
2023-10-01,14-18,5,Sunday,1,10,1,Yes,1,Yes,Autumn
2023-10-01,18-22,6,Sunday,1,10,1,Yes,1,Yes,Autumn
2023-10-01,22-2,0,Sunday,1,10,0,Yes,1,Yes,Autumn
2023-10-02,2-6,0,Monday,2,10,0,No,0,No,Autumn
2023-10-02,6-10,7,Monday,2,10,1,No,0,No,Autumn
2023-10-02,10-14,0,Monday,2,10,0,No,0,No,Autumn
2023-10-02,14-18,10,Monday,2,10,1,No,0,No,Autumn
2023-10-02,18-22,0,Monday,2,10,0,No,0,No,Autumn
2023-10-02,22-2,1,Monday,2,10,0,No,0,No,Autumn
2023-10-03,2-6,0,Tuesday,3,10,0,No,0,No,Autumn
2023-10-03,6-10,9,Tuesday,3,10,1,No,0,No,Autumn
2023-10-03,10-14,5,Tuesday,3,10,1,No,0,No,Autumn
2023-10-03,14-18,9,Tuesday,3,10,1,No,0,No,Autumn
2023-10-03,18-22,3,Tuesday,3,10,0,No,0,No,Autumn
2023-10-03,22-2,0,Tuesday,3,10,0,No,0,No,Autumn
2023-10-04,2-6,0,Wednesday,4,10,0,No,0,No,Autumn
2023-10-04,6-10,1,Wednesday,4,10,0,No,0,No,Autumn
2023-10-04,10-14,5,Wednesday,4,10,1,No,0,No,Autumn
2023-10-04,14-18,12,Wednesday,4,10,1,No,0,No,Autumn
2023-10-04,18-22,11,Wednesday,4,10,1,No,0,No,Autumn
2023-10-04,22-2,4,Wednesday,4,10,1,No,0,No,Autumn
2023-10-05,2-6,0,Thursday,5,10,0,No,0,No,Autumn
2023-10-05,6-10,6,Thursday,5,10,1,No,0,No,Autumn
2023-10-05,10-14,13,Thursday,5,10,1,No,0,No,Autumn
2023-10-05,14-18,6,Thursday,5,10,1,No,0,No,Autumn
2023-10-05,18-22,9,Thursday,5,10,1,No,0,No,Autumn
2023-10-05,22-2,1,Thursday,5,10,0,No,0,No,Autumn
2023-10-06,2-6,0,Friday,6,10,0,No,0,No,Autumn
2023-10-06,6-10,2,Friday,6,10,0,No,0,No,Autumn
2023-10-06,10-14,8,Friday,6,10,1,No,0,No,Autumn
2023-10-06,14-18,16,Friday,6,10,1,No,0,No,Autumn
2023-10-06,18-22,3,Friday,6,10,0,No,0,No,Autumn
2023-10-06,22-2,2,Friday,6,10,0,No,0,No,Autumn
2023-10-07,2-6,0,Saturday,7,10,0,Yes,0,No,Autumn
2023-10-07,6-10,1,Saturday,7,10,0,Yes,0,No,Autumn
2023-10-07,10-14,5,Saturday,7,10,1,Yes,0,No,Autumn
2023-10-07,14-18,7,Saturday,7,10,1,Yes,0,No,Autumn
2023-10-07,18-22,4,Saturday,7,10,1,Yes,0,No,Autumn
2023-10-07,22-2,5,Saturday,7,10,1,Yes,0,No,Autumn
2023-10-08,2-6,0,Sunday,8,10,0,Yes,0,Yes,Autumn
2023-10-08,6-10,0,Sunday,8,10,0,Yes,0,Yes,Autumn
2023-10-08,10-14,10,Sunday,8,10,1,Yes,0,Yes,Autumn
2023-10-08,14-18,3,Sunday,8,10,0,Yes,0,Yes,Autumn
2023-10-08,18-22,8,Sunday,8,10,1,Yes,0,Yes,Autumn
2023-10-08,22-2,2,Sunday,8,10,0,Yes,0,Yes,Autumn
2023-10-09,2-6,0,Monday,9,10,0,No,1,No,Autumn
2023-10-09,6-10,5,Monday,9,10,1,No,1,No,Autumn
2023-10-09,10-14,8,Monday,9,10,1,No,1,No,Autumn
2023-10-09,14-18,4,Monday,9,10,1,No,1,No,Autumn
2023-10-09,18-22,11,Monday,9,10,1,No,1,No,Autumn
2023-10-09,22-2,4,Monday,9,10,1,No,1,No,Autumn
2023-10-10,2-6,0,Tuesday,10,10,0,No,1,No,Autumn
2023-10-10,6-10,2,Tuesday,10,10,0,No,1,No,Autumn
2023-10-10,10-14,1,Tuesday,10,10,0,No,1,No,Autumn
2023-10-10,14-18,15,Tuesday,10,10,1,No,1,No,Autumn
2023-10-10,18-22,6,Tuesday,10,10,1,No,1,No,Autumn
2023-10-10,22-2,1,Tuesday,10,10,0,No,1,No,Autumn
2023-10-11,2-6,0,Wednesday,11,10,0,No,1,No,Autumn
2023-10-11,6-10,2,Wednesday,11,10,0,No,1,No,Autumn
2023-10-11,10-14,9,Wednesday,11,10,1,No,1,No,Autumn
2023-10-11,14-18,17,Wednesday,11,10,1,No,1,No,Autumn
2023-10-11,18-22,11,Wednesday,11,10,1,No,1,No,Autumn
2023-10-11,22-2,1,Wednesday,11,10,0,No,1,No,Autumn
2023-10-12,2-6,0,Thursday,12,10,0,No,1,No,Autumn
2023-10-12,6-10,1,Thursday,12,10,0,No,1,No,Autumn
2023-10-12,10-14,2,Thursday,12,10,0,No,1,No,Autumn
2023-10-12,14-18,5,Thursday,12,10,1,No,1,No,Autumn
2023-10-12,18-22,9,Thursday,12,10,1,No,1,No,Autumn
2023-10-12,22-2,2,Thursday,12,10,0,No,1,No,Autumn
2023-10-13,2-6,0,Friday,13,10,0,No,1,No,Autumn
2023-10-13,6-10,3,Friday,13,10,0,No,1,No,Autumn
2023-10-13,10-14,3,Friday,13,10,0,No,1,No,Autumn
2023-10-13,14-18,1,Friday,13,10,0,No,1,No,Autumn
2023-10-13,18-22,7,Friday,13,10,1,No,1,No,Autumn
2023-10-13,22-2,2,Friday,13,10,0,No,1,No,Autumn
2023-10-14,2-6,0,Saturday,14,10,0,Yes,1,No,Autumn
2023-10-14,6-10,0,Saturday,14,10,0,Yes,1,No,Autumn
2023-10-14,10-14,3,Saturday,14,10,0,Yes,1,No,Autumn
2023-10-14,14-18,3,Saturday,14,10,0,Yes,1,No,Autumn
2023-10-14,18-22,3,Saturday,14,10,0,Yes,1,No,Autumn
2023-10-14,22-2,1,Saturday,14,10,0,Yes,1,No,Autumn
2023-10-15,2-6,0,Sunday,15,10,0,Yes,1,Yes,Autumn
2023-10-15,6-10,0,Sunday,15,10,0,Yes,1,Yes,Autumn
2023-10-15,10-14,2,Sunday,15,10,0,Yes,1,Yes,Autumn
2023-10-15,14-18,4,Sunday,15,10,1,Yes,1,Yes,Autumn
2023-10-15,18-22,1,Sunday,15,10,0,Yes,1,Yes,Autumn
2023-10-15,22-2,3,Sunday,15,10,0,Yes,1,Yes,Autumn
2023-10-16,2-6,0,Monday,16,10,0,No,0,No,Autumn
2023-10-16,6-10,8,Monday,16,10,1,No,0,No,Autumn
2023-10-16,10-14,6,Monday,16,10,1,No,0,No,Autumn
2023-10-16,14-18,4,Monday,16,10,1,No,0,No,Autumn
2023-10-16,18-22,4,Monday,16,10,1,No,0,No,Autumn
2023-10-16,22-2,2,Monday,16,10,0,No,0,No,Autumn
2023-10-17,2-6,0,Tuesday,17,10,0,No,0,No,Autumn
2023-10-17,6-10,7,Tuesday,17,10,1,No,0,No,Autumn
2023-10-17,10-14,5,Tuesday,17,10,1,No,0,No,Autumn
2023-10-17,14-18,7,Tuesday,17,10,1,No,0,No,Autumn
2023-10-17,18-22,7,Tuesday,17,10,1,No,0,No,Autumn
2023-10-17,22-2,1,Tuesday,17,10,0,No,0,No,Autumn
2023-10-18,2-6,0,Wednesday,18,10,0,No,0,No,Autumn
2023-10-18,6-10,5,Wednesday,18,10,1,No,0,No,Autumn
2023-10-18,10-14,5,Wednesday,18,10,1,No,0,No,Autumn
2023-10-18,14-18,3,Wednesday,18,10,0,No,0,No,Autumn
2023-10-18,18-22,7,Wednesday,18,10,1,No,0,No,Autumn
2023-10-18,22-2,0,Wednesday,18,10,0,No,0,No,Autumn
2023-10-19,2-6,0,Thursday,19,10,0,No,0,No,Autumn
2023-10-19,6-10,1,Thursday,19,10,0,No,0,No,Autumn
2023-10-19,10-14,6,Thursday,19,10,1,No,0,No,Autumn
2023-10-19,14-18,7,Thursday,19,10,1,No,0,No,Autumn
2023-10-19,18-22,6,Thursday,19,10,1,No,0,No,Autumn
2023-10-19,22-2,4,Thursday,19,10,1,No,0,No,Autumn
2023-10-20,2-6,0,Friday,20,10,0,No,0,No,Autumn
2023-10-20,6-10,6,Friday,20,10,1,No,0,No,Autumn
2023-10-20,10-14,2,Friday,20,10,0,No,0,No,Autumn
2023-10-20,14-18,8,Friday,20,10,1,No,0,No,Autumn
2023-10-20,18-22,7,Friday,20,10,1,No,0,No,Autumn
2023-10-20,22-2,0,Friday,20,10,0,No,0,No,Autumn
2023-10-21,2-6,0,Saturday,21,10,0,Yes,0,No,Autumn
2023-10-21,6-10,2,Saturday,21,10,0,Yes,0,No,Autumn
2023-10-21,10-14,5,Saturday,21,10,1,Yes,0,No,Autumn
2023-10-21,14-18,0,Saturday,21,10,0,Yes,0,No,Autumn
2023-10-21,18-22,1,Saturday,21,10,0,Yes,0,No,Autumn
2023-10-21,22-2,4,Saturday,21,10,1,Yes,0,No,Autumn
2023-10-22,2-6,0,Sunday,22,10,0,Yes,0,Yes,Autumn
2023-10-22,6-10,0,Sunday,22,10,0,Yes,0,Yes,Autumn
2023-10-22,10-14,5,Sunday,22,10,1,Yes,0,Yes,Autumn
2023-10-22,14-18,3,Sunday,22,10,0,Yes,0,Yes,Autumn
2023-10-22,18-22,0,Sunday,22,10,0,Yes,0,Yes,Autumn
2023-10-22,22-2,1,Sunday,22,10,0,Yes,0,Yes,Autumn
2023-10-23,2-6,0,Monday,23,10,0,No,0,No,Autumn
2023-10-23,6-10,8,Monday,23,10,1,No,0,No,Autumn
2023-10-23,10-14,5,Monday,23,10,1,No,0,No,Autumn
2023-10-23,14-18,6,Monday,23,10,1,No,0,No,Autumn
2023-10-23,18-22,5,Monday,23,10,1,No,0,No,Autumn
2023-10-23,22-2,0,Monday,23,10,0,No,0,No,Autumn
2023-10-24,2-6,0,Tuesday,24,10,0,No,0,No,Autumn
2023-10-24,6-10,3,Tuesday,24,10,0,No,0,No,Autumn
2023-10-24,10-14,12,Tuesday,24,10,1,No,0,No,Autumn
2023-10-24,14-18,10,Tuesday,24,10,1,No,0,No,Autumn
2023-10-24,18-22,11,Tuesday,24,10,1,No,0,No,Autumn
2023-10-24,22-2,2,Tuesday,24,10,0,No,0,No,Autumn
2023-10-25,2-6,0,Wednesday,25,10,0,No,0,No,Autumn
2023-10-25,6-10,5,Wednesday,25,10,1,No,0,No,Autumn
2023-10-25,10-14,8,Wednesday,25,10,1,No,0,No,Autumn
2023-10-25,14-18,7,Wednesday,25,10,1,No,0,No,Autumn
2023-10-25,18-22,10,Wednesday,25,10,1,No,0,No,Autumn
2023-10-25,22-2,6,Wednesday,25,10,1,No,0,No,Autumn
2023-10-26,2-6,0,Thursday,26,10,0,No,0,No,Autumn
2023-10-26,6-10,7,Thursday,26,10,1,No,0,No,Autumn
2023-10-26,10-14,3,Thursday,26,10,0,No,0,No,Autumn
2023-10-26,14-18,13,Thursday,26,10,1,No,0,No,Autumn
2023-10-26,18-22,6,Thursday,26,10,1,No,0,No,Autumn
2023-10-26,22-2,3,Thursday,26,10,0,No,0,No,Autumn
2023-10-27,2-6,0,Friday,27,10,0,No,0,No,Autumn
2023-10-27,6-10,1,Friday,27,10,0,No,0,No,Autumn
2023-10-27,10-14,2,Friday,27,10,0,No,0,No,Autumn
2023-10-27,14-18,16,Friday,27,10,1,No,0,No,Autumn
2023-10-27,18-22,7,Friday,27,10,1,No,0,No,Autumn
2023-10-27,22-2,4,Friday,27,10,1,No,0,No,Autumn
2023-10-28,2-6,0,Saturday,28,10,0,Yes,0,No,Autumn
2023-10-28,6-10,0,Saturday,28,10,0,Yes,0,No,Autumn
2023-10-28,10-14,9,Saturday,28,10,1,Yes,0,No,Autumn
2023-10-28,14-18,7,Saturday,28,10,1,Yes,0,No,Autumn
2023-10-28,18-22,5,Saturday,28,10,1,Yes,0,No,Autumn
2023-10-28,22-2,1,Saturday,28,10,0,Yes,0,No,Autumn
2023-10-29,2-6,0,Sunday,29,10,0,Yes,0,Yes,Autumn
2023-10-29,6-10,1,Sunday,29,10,0,Yes,0,Yes,Autumn
2023-10-29,10-14,5,Sunday,29,10,1,Yes,0,Yes,Autumn
2023-10-29,14-18,3,Sunday,29,10,0,Yes,0,Yes,Autumn
2023-10-29,18-22,5,Sunday,29,10,1,Yes,0,Yes,Autumn
2023-10-29,22-2,2,Sunday,29,10,0,Yes,0,Yes,Autumn
2023-10-30,2-6,0,Monday,30,10,0,No,1,No,Autumn
2023-10-30,6-10,2,Monday,30,10,0,No,1,No,Autumn
2023-10-30,10-14,5,Monday,30,10,1,No,1,No,Autumn
2023-10-30,14-18,7,Monday,30,10,1,No,1,No,Autumn
2023-10-30,18-22,10,Monday,30,10,1,No,1,No,Autumn
2023-10-30,22-2,0,Monday,30,10,0,No,1,No,Autumn
2023-10-31,2-6,0,Tuesday,31,10,0,No,1,No,Autumn
2023-10-31,6-10,4,Tuesday,31,10,1,No,1,No,Autumn
2023-10-31,10-14,9,Tuesday,31,10,1,No,1,No,Autumn
2023-10-31,14-18,7,Tuesday,31,10,1,No,1,No,Autumn
2023-10-31,18-22,15,Tuesday,31,10,1,No,1,No,Autumn
2023-10-31,22-2,0,Tuesday,31,10,0,No,1,No,Autumn
2023-11-01,2-6,0,Wednesday,1,11,0,No,1,No,Autumn
2023-11-01,6-10,7,Wednesday,1,11,1,No,1,No,Autumn
2023-11-01,10-14,2,Wednesday,1,11,0,No,1,No,Autumn
2023-11-01,14-18,3,Wednesday,1,11,0,No,1,No,Autumn
2023-11-01,18-22,1,Wednesday,1,11,0,No,1,No,Autumn
2023-11-01,22-2,1,Wednesday,1,11,0,No,1,No,Autumn
2023-11-02,2-6,0,Thursday,2,11,0,No,1,No,Autumn
2023-11-02,6-10,6,Thursday,2,11,1,No,1,No,Autumn
2023-11-02,10-14,3,Thursday,2,11,0,No,1,No,Autumn
2023-11-02,14-18,6,Thursday,2,11,1,No,1,No,Autumn
2023-11-02,18-22,3,Thursday,2,11,0,No,1,No,Autumn
2023-11-02,22-2,3,Thursday,2,11,0,No,1,No,Autumn
2023-11-03,2-6,0,Friday,3,11,0,No,1,No,Autumn
2023-11-03,6-10,2,Friday,3,11,0,No,1,No,Autumn
2023-11-03,10-14,8,Friday,3,11,1,No,1,No,Autumn
2023-11-03,14-18,10,Friday,3,11,1,No,1,No,Autumn
2023-11-03,18-22,10,Friday,3,11,1,No,1,No,Autumn
2023-11-03,22-2,1,Friday,3,11,0,No,1,No,Autumn
2023-11-04,2-6,0,Saturday,4,11,0,Yes,1,No,Autumn
2023-11-04,6-10,0,Saturday,4,11,0,Yes,1,No,Autumn
2023-11-04,10-14,3,Saturday,4,11,0,Yes,1,No,Autumn
2023-11-04,14-18,4,Saturday,4,11,1,Yes,1,No,Autumn
2023-11-04,18-22,5,Saturday,4,11,1,Yes,1,No,Autumn
2023-11-04,22-2,7,Saturday,4,11,1,Yes,1,No,Autumn
2023-11-05,2-6,0,Sunday,5,11,0,Yes,1,Yes,Autumn
2023-11-05,6-10,3,Sunday,5,11,0,Yes,1,Yes,Autumn
2023-11-05,10-14,2,Sunday,5,11,0,Yes,1,Yes,Autumn
2023-11-05,14-18,7,Sunday,5,11,1,Yes,1,Yes,Autumn
2023-11-05,18-22,4,Sunday,5,11,1,Yes,1,Yes,Autumn
2023-11-05,22-2,5,Sunday,5,11,1,Yes,1,Yes,Autumn
2023-11-06,2-6,0,Monday,6,11,0,No,0,No,Autumn
2023-11-06,6-10,4,Monday,6,11,1,No,0,No,Autumn
2023-11-06,10-14,7,Monday,6,11,1,No,0,No,Autumn
2023-11-06,14-18,3,Monday,6,11,0,No,0,No,Autumn
2023-11-06,18-22,6,Monday,6,11,1,No,0,No,Autumn
2023-11-06,22-2,0,Monday,6,11,0,No,0,No,Autumn
2023-11-07,2-6,0,Tuesday,7,11,0,No,0,No,Autumn
2023-11-07,6-10,8,Tuesday,7,11,1,No,0,No,Autumn
2023-11-07,10-14,7,Tuesday,7,11,1,No,0,No,Autumn
2023-11-07,14-18,10,Tuesday,7,11,1,No,0,No,Autumn
2023-11-07,18-22,11,Tuesday,7,11,1,No,0,No,Autumn
2023-11-07,22-2,0,Tuesday,7,11,0,No,0,No,Autumn
2023-11-08,2-6,0,Wednesday,8,11,0,No,0,No,Autumn
2023-11-08,6-10,9,Wednesday,8,11,1,No,0,No,Autumn
2023-11-08,10-14,10,Wednesday,8,11,1,No,0,No,Autumn
2023-11-08,14-18,14,Wednesday,8,11,1,No,0,No,Autumn
2023-11-08,18-22,9,Wednesday,8,11,1,No,0,No,Autumn
2023-11-08,22-2,4,Wednesday,8,11,1,No,0,No,Autumn
2023-11-09,2-6,0,Thursday,9,11,0,No,0,No,Autumn
2023-11-09,6-10,3,Thursday,9,11,0,No,0,No,Autumn
2023-11-09,10-14,5,Thursday,9,11,1,No,0,No,Autumn
2023-11-09,14-18,2,Thursday,9,11,0,No,0,No,Autumn
2023-11-09,18-22,5,Thursday,9,11,1,No,0,No,Autumn
2023-11-09,22-2,6,Thursday,9,11,1,No,0,No,Autumn
2023-11-10,2-6,0,Friday,10,11,0,No,0,No,Autumn
2023-11-10,6-10,2,Friday,10,11,0,No,0,No,Autumn
2023-11-10,10-14,8,Friday,10,11,1,No,0,No,Autumn
2023-11-10,14-18,5,Friday,10,11,1,No,0,No,Autumn
2023-11-10,18-22,3,Friday,10,11,0,No,0,No,Autumn
2023-11-10,22-2,0,Friday,10,11,0,No,0,No,Autumn
2023-11-11,2-6,0,Saturday,11,11,0,Yes,0,No,Autumn
2023-11-11,6-10,6,Saturday,11,11,1,Yes,0,No,Autumn
2023-11-11,10-14,9,Saturday,11,11,1,Yes,0,No,Autumn
2023-11-11,14-18,6,Saturday,11,11,1,Yes,0,No,Autumn
2023-11-11,18-22,2,Saturday,11,11,0,Yes,0,No,Autumn
2023-11-11,22-2,7,Saturday,11,11,1,Yes,0,No,Autumn
2023-11-12,2-6,0,Sunday,12,11,0,Yes,0,Yes,Autumn
2023-11-12,6-10,3,Sunday,12,11,0,Yes,0,Yes,Autumn
2023-11-12,10-14,3,Sunday,12,11,0,Yes,0,Yes,Autumn
2023-11-12,14-18,4,Sunday,12,11,1,Yes,0,Yes,Autumn
2023-11-12,18-22,6,Sunday,12,11,1,Yes,0,Yes,Autumn
2023-11-12,22-2,4,Sunday,12,11,1,Yes,0,Yes,Autumn
2023-11-13,2-6,0,Monday,13,11,0,No,0,No,Autumn
2023-11-13,6-10,0,Monday,13,11,0,No,0,No,Autumn
2023-11-13,10-14,6,Monday,13,11,1,No,0,No,Autumn
2023-11-13,14-18,4,Monday,13,11,1,No,0,No,Autumn
2023-11-13,18-22,8,Monday,13,11,1,No,0,No,Autumn
2023-11-13,22-2,0,Monday,13,11,0,No,0,No,Autumn
2023-11-14,2-6,0,Tuesday,14,11,0,No,0,No,Autumn
2023-11-14,6-10,1,Tuesday,14,11,0,No,0,No,Autumn
2023-11-14,10-14,7,Tuesday,14,11,1,No,0,No,Autumn
2023-11-14,14-18,10,Tuesday,14,11,1,No,0,No,Autumn
2023-11-14,18-22,11,Tuesday,14,11,1,No,0,No,Autumn
2023-11-14,22-2,5,Tuesday,14,11,1,No,0,No,Autumn
2023-11-15,2-6,0,Wednesday,15,11,0,No,0,No,Autumn
2023-11-15,6-10,3,Wednesday,15,11,0,No,0,No,Autumn
2023-11-15,10-14,7,Wednesday,15,11,1,No,0,No,Autumn
2023-11-15,14-18,4,Wednesday,15,11,1,No,0,No,Autumn
2023-11-15,18-22,17,Wednesday,15,11,1,No,0,No,Autumn
2023-11-15,22-2,1,Wednesday,15,11,0,No,0,No,Autumn
2023-11-16,2-6,0,Thursday,16,11,0,No,0,No,Autumn
2023-11-16,6-10,5,Thursday,16,11,1,No,0,No,Autumn
2023-11-16,10-14,6,Thursday,16,11,1,No,0,No,Autumn
2023-11-16,14-18,7,Thursday,16,11,1,No,0,No,Autumn
2023-11-16,18-22,2,Thursday,16,11,0,No,0,No,Autumn
2023-11-16,22-2,3,Thursday,16,11,0,No,0,No,Autumn
2023-11-17,2-6,0,Friday,17,11,0,No,0,No,Autumn
2023-11-17,6-10,9,Friday,17,11,1,No,0,No,Autumn
2023-11-17,10-14,3,Friday,17,11,0,No,0,No,Autumn
2023-11-17,14-18,10,Friday,17,11,1,No,0,No,Autumn
2023-11-17,18-22,7,Friday,17,11,1,No,0,No,Autumn
2023-11-17,22-2,0,Friday,17,11,0,No,0,No,Autumn
2023-11-18,2-6,0,Saturday,18,11,0,Yes,0,No,Autumn
2023-11-18,6-10,1,Saturday,18,11,0,Yes,0,No,Autumn
2023-11-18,10-14,4,Saturday,18,11,1,Yes,0,No,Autumn
2023-11-18,14-18,9,Saturday,18,11,1,Yes,0,No,Autumn
2023-11-18,18-22,13,Saturday,18,11,1,Yes,0,No,Autumn
2023-11-18,22-2,1,Saturday,18,11,0,Yes,0,No,Autumn
2023-11-19,2-6,0,Sunday,19,11,0,Yes,0,Yes,Autumn
2023-11-19,6-10,1,Sunday,19,11,0,Yes,0,Yes,Autumn
2023-11-19,10-14,4,Sunday,19,11,1,Yes,0,Yes,Autumn
2023-11-19,14-18,5,Sunday,19,11,1,Yes,0,Yes,Autumn
2023-11-19,18-22,1,Sunday,19,11,0,Yes,0,Yes,Autumn
2023-11-19,22-2,2,Sunday,19,11,0,Yes,0,Yes,Autumn
2023-11-20,2-6,0,Monday,20,11,0,No,0,No,Autumn
2023-11-20,6-10,4,Monday,20,11,1,No,0,No,Autumn
2023-11-20,10-14,8,Monday,20,11,1,No,0,No,Autumn
2023-11-20,14-18,3,Monday,20,11,0,No,0,No,Autumn
2023-11-20,18-22,6,Monday,20,11,1,No,0,No,Autumn
2023-11-20,22-2,5,Monday,20,11,1,No,0,No,Autumn
2023-11-21,2-6,0,Tuesday,21,11,0,No,0,No,Autumn
2023-11-21,6-10,12,Tuesday,21,11,1,No,0,No,Autumn
2023-11-21,10-14,5,Tuesday,21,11,1,No,0,No,Autumn
2023-11-21,14-18,7,Tuesday,21,11,1,No,0,No,Autumn
2023-11-21,18-22,3,Tuesday,21,11,0,No,0,No,Autumn
2023-11-21,22-2,0,Tuesday,21,11,0,No,0,No,Autumn
2023-11-22,2-6,0,Wednesday,22,11,0,No,0,No,Autumn
2023-11-22,6-10,1,Wednesday,22,11,0,No,0,No,Autumn
2023-11-22,10-14,5,Wednesday,22,11,1,No,0,No,Autumn
2023-11-22,14-18,7,Wednesday,22,11,1,No,0,No,Autumn
2023-11-22,18-22,6,Wednesday,22,11,1,No,0,No,Autumn
2023-11-22,22-2,1,Wednesday,22,11,0,No,0,No,Autumn
2023-11-23,2-6,0,Thursday,23,11,0,No,0,No,Autumn
2023-11-23,6-10,3,Thursday,23,11,0,No,0,No,Autumn
