Case_number,District_code,Neighborhood_code,Neighborhood_name,Street_code,Street_name,Time,Pedestrian_cause,Coordinate_UTM_X_ED50 ,Coordinate_UTM_Y_ED50,Longitude,Latitude,Day,Holiday,Time_segment,Numero_expedient_count,Weekend Exit,Season,TM,PPT,VVM10,Weekend Return,Number of accidents by time segment
2021S004427    ,2,7,la Dreta de l'Eixample,289105,Rosselló,13,Not pedestrian´s fault,429933.45,4583269.65,2.160.722.145,41.396.064.534,07/08/2021,Yes,10-14,1,False,Summer,25.3,0.0,2.3,No,3
2021S004434    ,2,6,la Sagrada Família,350308,València,14,Not pedestrian´s fault,431529.25,4584260.82,2.179.697.436,41.405.129.242,07/08/2021,Yes,18-22,1,False,Summer,25.3,0.0,2.3,No,3
2021S004429    ,3,13,la Marina de Port,169409,Corts Catalanes,16,Not pedestrian´s fault,428157.57,4580140.82,2.139.852.046,41.367.727.520,07/08/2021,Yes,18-22,1,False,Summer,25.3,0.0,2.3,No,3
2021S004430    ,5,27,el Putxet i el Farró,111602,Escipió,16,Not pedestrian´s fault,428706.51,4584543.63,2.145.896.616,41.407.430.890,07/08/2021,Yes,18-22,1,False,Summer,25.3,0.0,2.3,No,3
2021S004438    ,5,23,Sarrià,62700,Bosch i Gimpera,18,Not pedestrian´s fault,426379.79,4582931.57,2.118.258.216,41.392.701.942,07/08/2021,Yes,14-18,1,False,Summer,25.3,0.0,2.3,No,5
2021S004431    ,3,11,el Poble-sec,218504,Montjuïc,18,Cross over the pedestrian crossing,430595.57,4580190.55,2.168.994.655,41.368.389.443,07/08/2021,Yes,14-18,2,False,Summer,25.3,0.0,2.3,No,5
2021S004432    ,2,7,la Dreta de l'Eixample,74506,Catalunya,19,Disobey light traffic signal,429856.71,4583031.3,2.159.831.880,41.393.911.103,07/08/2021,Yes,14-18,1,False,Summer,25.3,0.0,2.3,No,5
2021S004433    ,5,23,Sarrià,37350,J. V. Foix,20,Not pedestrian´s fault,426561.69,4583153.25,2.120.406.894,41.394.715.158,07/08/2021,Yes,14-18,1,False,Summer,25.3,0.0,2.3,No,5
2021S004435    ,4,19,les Corts,701433,Mig (Ascendent),21,Not pedestrian´s fault,427234.64,4582722.51,2.128.507.601,41.390.896.862,07/08/2021,Yes,14-18,2,False,Summer,25.3,0.0,2.3,No,5
2021S004437    ,3,16,la Bordeta,244901,Parcerisa,7,Not pedestrian´s fault,427799.45,4579897.52,2.135.599.434,41.365.504.143,08/08/2021,Yes,6-10,1,False,Summer,23.7,0.0,2.2,Yes,1
2021S004440    ,7,43,Horta,701309,Botticelli,12,Not pedestrian´s fault,429294.11,4587413.65,2.152.590.398,41.433.331.962,08/08/2021,Yes,10-14,1,False,Summer,23.7,0.0,2.2,Yes,1
2021S004441    ,10,65,el Clot,169409,Corts Catalanes,19,Not pedestrian´s fault,432229.0,4584196.97,2.188.075.527,41.404.613.493,08/08/2021,Yes,14-18,1,False,Summer,23.7,0.0,2.2,Yes,1
2021S004442    ,7,33,el Baix Guinardó,178308,Lepant,22,Not pedestrian´s fault,430669.37,4584792.6,2.169.349.981,41.409.845.066,08/08/2021,Yes,22-2,1,False,Summer,23.7,0.0,2.2,Yes,1
2021S004443    ,2,7,la Dreta de l'Eixample,335100,Tetuan,0,Not pedestrian´s fault,431153.92,4583200.61,2.175.328.100,41.395.548.185,09/08/2021,No,22-2,1,False,Summer,24.4,0.8,1.3,No,4
2021S004444    ,8,49,Canyelles,12305,Alta de les Roquetes,0,Not pedestrian´s fault,430229.5,4588675.45,2.163.639.225,41.444.778.346,09/08/2021,No,22-2,3,False,Summer,24.4,0.8,1.3,No,4
2021S004445    ,3,13,la Marina de Port,369408,Zona Franca,1,Not pedestrian´s fault,427904.65,4579673.77,2.136.883.748,41.363.498.336,09/08/2021,No,22-2,1,False,Summer,24.4,0.8,1.3,No,4
2021S004446    ,2,5,el Fort Pienc,362409,Vilanova,5,Not pedestrian´s fault,431694.76,4582878.75,2.181.833.400,41.392.695.430,09/08/2021,No,2-6,1,False,Summer,24.4,0.8,1.3,No,1
2021S004447    ,3,13,la Marina de Port,160903,Ildefons Cerdà,6,Not pedestrian´s fault,427840.04,4579817.47,2.136.094.231,41.364.786.801,09/08/2021,No,6-10,1,False,Summer,24.4,0.8,1.3,No,1
2021S004449    ,5,26,Sant Gervasi - Galvany,701433,Mig (Ascendent),10,Not pedestrian´s fault,427613.75,4583482.51,2.132.950.857,41.397.776.106,09/08/2021,No,10-14,1,False,Summer,24.4,0.8,1.3,No,3
2021S004451    ,2,9,la Nova Esquerra de l'Eixample,18505,Aragó,13,Not pedestrian´s fault,429175.89,4581770.69,2.151.836.329,41.382.497.521,09/08/2021,No,10-14,1,False,Summer,24.4,0.8,1.3,No,3
2021S004450    ,2,7,la Dreta de l'Eixample,145003,Girona,13,Disobey light traffic signal,431099.2,4582803.95,2.174.718.750,41.391.970.899,09/08/2021,No,10-14,1,False,Summer,24.4,0.8,1.3,No,3
2021S004457    ,2,7,la Dreta de l'Eixample,349309,Universitat,14,Not pedestrian´s fault,430450.08,4582219.88,2.167.022.185,41.386.654.460,09/08/2021,No,18-22,1,False,Summer,24.4,0.8,1.3,No,5
2021S004458    ,9,60,Sant Andreu,701326,Fabra i Puig,14,Not pedestrian´s fault,432312.51,4587041.6,2.188.756.024,41.430.241.245,09/08/2021,No,18-22,1,False,Summer,24.4,0.8,1.3,No,5
2021S004453    ,2,7,la Dreta de l'Eixample,169409,Corts Catalanes,14,Not pedestrian´s fault,431017.6,4582940.01,2.173.727.283,41.393.189.352,09/08/2021,No,18-22,2,False,Summer,24.4,0.8,1.3,No,5
2021S004454    ,2,6,la Sagrada Família,90502,Còrsega,15,Not pedestrian´s fault,430891.22,4584360.4,2.172.053.484,41.405.971.500,09/08/2021,No,18-22,2,False,Summer,24.4,0.8,1.3,No,5
2021S004455    ,4,20,la Maternitat i Sant Ramon,144601,Diagonal,17,Not pedestrian´s fault,425960.02,4582013.56,2.113.349.923,41.384.395.273,09/08/2021,No,18-22,1,False,Summer,24.4,0.8,1.3,No,5
2021S004461    ,9,63,Navas,241608,Palència,18,Not pedestrian´s fault,432180.12,4585428.87,2.187.352.641,41.415.704.724,09/08/2021,No,14-18,1,False,Summer,24.4,0.8,1.3,No,2
2021S004459    ,2,7,la Dreta de l'Eixample,207803,Méndez Núñez,19,Not pedestrian´s fault,431308.53,4582621.94,2.177.243.057,41.390.349.504,09/08/2021,No,14-18,1,False,Summer,24.4,0.8,1.3,No,2
2021S004463    ,2,7,la Dreta de l'Eixample,145003,Girona,23,Not pedestrian´s fault,431099.2,4582803.95,2.174.718.750,41.391.970.899,09/08/2021,No,22-2,1,False,Summer,24.4,0.8,1.3,No,4
2021S004464    ,9,60,Sant Andreu,339101,Torras i Bages,2,Not pedestrian´s fault,432482.11,4588344.28,2.190.640.062,41.441.988.336,10/08/2021,No,2-6,1,False,Summer,25.5,0.0,1.4,No,1
2021S004465    ,2,7,la Dreta de l'Eixample,191204,Mallorca,9,Not pedestrian´s fault,430231.39,4583180.06,2.164.296.140,41.395.283.545,10/08/2021,No,6-10,1,False,Summer,25.5,0.0,1.4,No,1
2021S004466    ,2,6,la Sagrada Família,76807,Sardenya,11,Not pedestrian´s fault,431231.9,4583815.84,2.176.190.899,41.401.096.050,10/08/2021,No,10-14,1,False,Summer,25.5,0.0,1.4,No,2
2021S004467    ,7,43,Horta,194406,Maragall,13,Not pedestrian´s fault,430086.46,4586960.88,2.162.125.523,41.429.323.444,10/08/2021,No,10-14,1,False,Summer,25.5,0.0,1.4,No,2
2021S004468    ,1,3,la Barceloneta,197903,Marítim de la Barceloneta,14,Other,432398.19,4581062.0,2.190.449.584,41.376.391.889,10/08/2021,No,18-22,1,False,Summer,25.5,0.0,1.4,No,7
2021S004487    ,1,3,la Barceloneta,701266,Litoral (Llobregat),14,Not pedestrian´s fault,432786.88,4582237.77,2.194.966.859,41.387.014.349,10/08/2021,No,18-22,1,False,Summer,25.5,0.0,1.4,No,7
2021S004470    ,10,70,el Besòs i el Maresme,186703,Llull,14,Not pedestrian´s fault,434616.04,4584962.17,2.216.548.310,41.411.703.276,10/08/2021,No,18-22,1,False,Summer,25.5,0.0,1.4,No,7
2021S004469    ,10,73,la Verneda i la Pau,318906,Santander,14,Not pedestrian´s fault,433392.89,4586724.41,2.201.720.332,41.427.474.781,10/08/2021,No,18-22,2,False,Summer,25.5,0.0,1.4,No,7
2021S004474    ,3,14,la Font de la Guatlla,198702,Francesc Ferrer i Guàrdia,16,Not pedestrian´s fault,428901.92,4580348.09,2.148.727.015,41.369.660.459,10/08/2021,No,18-22,1,False,Summer,25.5,0.0,1.4,No,7
2021S004473    ,10,64,el Camp de l'Arpa del Clot,209900,Meridiana,16,Not pedestrian´s fault,432101.88,4584634.03,2.186.505.771,41.408.539.231,10/08/2021,No,18-22,1,False,Summer,25.5,0.0,1.4,No,7
2021S004475    ,1,4,"Sant Pere, Santa Caterina i la Ribera",276908,Rec,16,Other,431767.4,4582041.1,2.182.796.617,41.385.157.117,10/08/2021,No,18-22,1,False,Summer,25.5,0.0,1.4,No,7
2021S004471    ,3,13,la Marina de Port,12600,Alts Forns,18,Not pedestrian´s fault,428077.35,4579065.38,2.139.020.546,41.358.034.225,10/08/2021,No,14-18,1,False,Summer,25.5,0.0,1.4,No,5
2021S004472    ,7,37,el Carmel,97807,Dante Alighieri,18,Cross over the pedestrian crossing,429632.51,4586769.05,2.156.715.394,41.427.556.045,10/08/2021,No,14-18,2,False,Summer,25.5,0.0,1.4,No,5
2021S004477    ,9,63,Navas,209900,Meridiana,19,Not pedestrian´s fault,432170.14,4585463.57,2.187.229.340,41.416.016.414,10/08/2021,No,14-18,1,False,Summer,25.5,0.0,1.4,No,5
2021S004476    ,10,67,la Vila Olímpica del Poblenou,701265,Litoral (Besòs),20,Not pedestrian´s fault,433341.85,4582752.95,2.201.547.283,41.391.700.661,10/08/2021,No,14-18,2,False,Summer,25.5,0.0,1.4,No,5
2021S004478    ,3,11,el Poble-sec,149503,Grases,21,Cross over the pedestrian crossing,429577.49,4580723.97,2.156.760.555,41.373.105.318,10/08/2021,No,14-18,1,False,Summer,25.5,0.0,1.4,No,5
2021S004479    ,7,43,Horta,700651,Estatut de Catalunya,1,Not pedestrian´s fault,429350.45,4587439.72,2.153.261.616,41.433.571.724,11/08/2021,No,22-2,1,False,Summer,26.9,0.0,1.4,No,2
2021S004482    ,2,7,la Dreta de l'Eixample,169409,Corts Catalanes,9,Not pedestrian´s fault,430445.18,4582380.14,2.166.945.174,41.388.097.448,11/08/2021,No,6-10,1,False,Summer,26.9,0.0,1.4,No,2
2021S004481    ,8,45,Porta,7600,Alcúdia,9,Not pedestrian´s fault,431044.4,4587584.75,2.173.518.120,41.435.025.270,11/08/2021,No,6-10,1,False,Summer,26.9,0.0,1.4,No,2
2021S004483    ,6,31,la Vila de Gràcia,267000,Riera de Cassoles,11,Not pedestrian´s fault,429132.19,4583916.56,2.151.062.515,41.401.820.766,11/08/2021,No,10-14,1,False,Summer,26.9,0.0,1.4,No,1
2021S004484    ,2,6,la Sagrada Família,178308,Lepant,14,Not pedestrian´s fault,431213.74,4584235.35,2.175.925.971,41.404.872.892,11/08/2021,No,18-22,2,False,Summer,26.9,0.0,1.4,No,4
2021S004480    ,3,18,Sants,173905,Jocs Florals,15,Not pedestrian´s fault,427842.74,4580549.2,2.136.039.391,41.371.377.479,11/08/2021,No,18-22,1,False,Summer,26.9,0.0,1.4,No,4
2021S004485    ,2,9,la Nova Esquerra de l'Eixample,100800,Diputació,16,Not pedestrian´s fault,429100.13,4581322.65,2.150.982.799,41.378.455.499,11/08/2021,No,18-22,2,False,Summer,26.9,0.0,1.4,No,4
2021S004488    ,5,25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),17,Not pedestrian´s fault,427706.4,4585327.86,2.133.838.523,41.414.404.747,11/08/2021,No,18-22,2,False,Summer,26.9,0.0,1.4,No,4
2021S004491    ,4,19,les Corts,320704,Sarrià,18,Not pedestrian´s fault,428155.97,4582708.11,2.139.528.411,41.390.850.036,11/08/2021,No,14-18,1,False,Summer,26.9,0.0,1.4,No,5
2021S004486    ,10,65,el Clot,18505,Aragó,18,Not pedestrian´s fault,432492.77,4585056.35,2.191.134.998,41.412.375.887,11/08/2021,No,14-18,1,False,Summer,26.9,0.0,1.4,No,5
2021S004493    ,1,4,"Sant Pere, Santa Caterina i la Ribera",18006,Antonio López,19,Not pedestrian´s fault,431673.95,4581683.19,2.181.719.423,41.381.925.582,11/08/2021,No,14-18,1,False,Summer,26.9,0.0,1.4,No,5
2021S004489    ,2,8,l'Antiga Esquerra de l'Eixample,18505,Aragó,20,Not pedestrian´s fault,429748.98,4582339.33,2.158.623.665,41.387.669.351,11/08/2021,No,14-18,1,False,Summer,26.9,0.0,1.4,No,5
2021S004490    ,2,8,l'Antiga Esquerra de l'Eixample,23403,Aribau,21,Not pedestrian´s fault,429493.08,4582726.91,2.155.518.099,41.391.137.751,11/08/2021,No,14-18,1,False,Summer,26.9,0.0,1.4,No,5
2021S004494    ,7,41,la Vall d'Hebron,701268,Dalt (Llobregat),22,Not pedestrian´s fault,428786.86,4587440.81,2.146.516.521,41.433.531.737,11/08/2021,No,22-2,1,False,Summer,26.9,0.0,1.4,No,2
2021S004495    ,2,7,la Dreta de l'Eixample,100800,Diputació,0,Not pedestrian´s fault,430680.32,4582841.24,2.169.704.550,41.392.270.744,12/08/2021,No,22-2,1,False,Summer,26.8,0.0,1.8,No,2
2021S004496    ,4,21,Pedralbes,115400,Esplugues,7,Not pedestrian´s fault,425204.75,4582148.4,2.104.301.214,41.385.539.814,12/08/2021,No,6-10,3,False,Summer,26.8,0.0,1.8,No,4
2021S004500    ,5,25,Sant Gervasi - la Bonanova,302000,Sant Gervasi,8,Not pedestrian´s fault,427930.97,4584877.95,2.136.578.967,41.410.372.777,12/08/2021,No,6-10,1,False,Summer,26.8,0.0,1.8,No,4
2021S004498    ,6,31,la Vila de Gràcia,344101,Gràcia,8,Not pedestrian´s fault,430018.39,4584096.44,2.161.642.490,41.403.518.551,12/08/2021,No,6-10,1,False,Summer,26.8,0.0,1.8,No,4
2021S004497    ,6,32,el Camp d'en Grassot i Gràcia Nova,305100,Sant Joan,8,Not pedestrian´s fault,430227.37,4584130.75,2.164.138.434,41.403.845.744,12/08/2021,No,6-10,1,False,Summer,26.8,0.0,1.8,No,4
2021S004503    ,4,19,les Corts,278302,Reina Maria Cristina,10,Not pedestrian´s fault,427150.66,4582455.58,2.127.535.323,41.388.485.126,12/08/2021,No,10-14,1,False,Summer,26.8,0.0,1.8,No,5
2021S004499    ,8,50,les Roquetes,120807,Favència,10,Not pedestrian´s fault,431352.7,4588776.78,2.177.072.403,41.445.787.874,12/08/2021,No,10-14,2,False,Summer,26.8,0.0,1.8,No,5
2021S004501    ,10,71,Provençals del Poblenou,322608,Selva de Mar,12,Not pedestrian´s fault,433465.73,4585204.84,2.202.759.274,41.413.794.480,12/08/2021,No,10-14,1,False,Summer,26.8,0.0,1.8,No,5
2021S004505    ,2,5,el Fort Pienc,169409,Corts Catalanes,13,Not pedestrian´s fault,431269.97,4583184.65,2.176.717.983,41.395.414.371,12/08/2021,No,10-14,1,False,Summer,26.8,0.0,1.8,No,5
2021S004502    ,4,21,Pedralbes,244300,Pius XII,13,Not pedestrian´s fault,426737.88,4582321.84,2.122.614.858,41.387.243.075,12/08/2021,No,10-14,5,False,Summer,26.8,0.0,1.8,No,5
2021S004506    ,2,7,la Dreta de l'Eixample,144601,Diagonal,14,Not pedestrian´s fault,430022.9,4583409.26,2.161.775.915,41.397.329.748,12/08/2021,No,18-22,1,False,Summer,26.8,0.0,1.8,No,4
2021S004508    ,3,12,la Marina del Prat Vermell,26809,Ascó,14,Not pedestrian´s fault,428083.94,4578268.97,2.139.193.761,41.350.861.805,12/08/2021,No,18-22,1,False,Summer,26.8,0.0,1.8,No,4
2021S004504    ,3,12,la Marina del Prat Vermell,222206,Motors,16,Not pedestrian´s fault,427585.89,4577869.16,2.133.288.464,41.347.216.198,12/08/2021,No,18-22,1,False,Summer,26.8,0.0,1.8,No,4
2021S004507    ,10,71,Provençals del Poblenou,143609,Josep Pla,17,Not pedestrian´s fault,433785.04,4585451.97,2.206.552.561,41.416.046.703,12/08/2021,No,18-22,1,False,Summer,26.8,0.0,1.8,No,4
2021S004511    ,2,6,la Sagrada Família,161407,Indústria,19,Not pedestrian´s fault,431018.07,4584698.93,2.173.532.366,41.409.031.431,12/08/2021,No,14-18,1,False,Summer,26.8,0.0,1.8,No,6
2021S004509    ,2,10,Sant Antoni,54509,Calàbria,19,Not pedestrian´s fault,429531.15,4581335.9,2.156.135.297,41.378.612.721,12/08/2021,No,14-18,2,False,Summer,26.8,0.0,1.8,No,6
2021S004512    ,9,57,la Trinitat Vella,701267,Dalt (Besòs),19,Not pedestrian´s fault,432598.95,4588910.2,2.191.975.400,41.447.095.207,12/08/2021,No,14-18,1,False,Summer,26.8,0.0,1.8,No,6
2021S004513    ,9,60,Sant Andreu,225000,Nadal,19,Other,432286.82,4586845.8,2.188.470.527,41.428.475.572,12/08/2021,No,14-18,1,False,Summer,26.8,0.0,1.8,No,6
2021S004510    ,10,66,el Parc i la Llacuna del Poblenou,330107,Tànger,19,Not pedestrian´s fault,432316.61,4583648.08,2.189.184.982,41.399.677.180,12/08/2021,No,14-18,1,False,Summer,26.8,0.0,1.8,No,6
2021S004514    ,9,59,el Bon Pastor,701266,Litoral (Llobregat),21,Not pedestrian´s fault,433617.98,4588706.4,2.204.196.114,41.445.344.612,12/08/2021,No,14-18,1,False,Summer,26.8,0.0,1.8,No,6
2021S004515    ,10,71,Provençals del Poblenou,42306,Bilbao,23,Not pedestrian´s fault,432842.39,4584685.27,2.195.359.100,41.409.062.982,12/08/2021,No,22-2,2,False,Summer,26.8,0.0,1.8,No,2
2021S004516    ,3,14,la Font de la Guatlla,169409,Corts Catalanes,0,Disobey light traffic signal,428603.21,4580576.64,2.145.128.671,41.371.692.478,13/08/2021,No,22-2,1,True,Summer,27.3,0.0,1.5,No,3
2021S004517    ,10,65,el Clot,209900,Meridiana,7,Not pedestrian´s fault,432154.14,4584227.32,2.187.176.597,41.404.880.528,13/08/2021,No,6-10,1,True,Summer,27.3,0.0,1.5,No,2
2021S004519    ,2,9,la Nova Esquerra de l'Eixample,110803,Entença,8,Not pedestrian´s fault,428800.22,4581712.72,2.147.350.697,41.381.942.230,13/08/2021,No,6-10,1,True,Summer,27.3,0.0,1.5,No,2
