EMA;DATA;TM;TX;Data Extrem TX;TN;Data Extrem TN;HRM;HRX;Data Extrem HRX;HRN;Data Extrem HRN;PM;PX;Data Extrem PX;PN;Data Extrem PN;PPT;RS24h;VVM10;DVM10;VVX10;Data Extrem VVX10;DVVX10;Data Extrem DVVX10
X4;30/10/2022;19,8;23;2022-10-30 11:54:00;16,9;2022-10-30 05:15:00;83;100;2022-10-30 20:30:00;60;2022-10-30 10:00:00;1017,2;1018,1;2022-10-30 10:30:00;1016,3;2022-10-30 15:00:00;0;10;1;64;4,1;2022-10-30 14:11:00;120;2022-10-30 14:11:00
X4;31/10/2022;20,9;23,4;2022-10-31 10:55:00;18,2;2022-10-31 06:31:00;82;95;2022-10-31 17:35:00;62;2022-10-31 10:55:00;1016,3;1017,2;2022-10-31 08:30:00;1015,1;2022-10-31 16:54:00;0;9,2;1,1;184;5,1;2022-10-31 13:39:00;208;2022-10-31 13:39:00
X4;01/11/2022;20,4;24,6;2022-11-01 10:24:00;18,5;2022-11-01 23:02:00;76;94;2022-11-01 05:19:00;45;2022-11-01 10:24:00;1018,3;1020,2;2022-11-01 18:30:00;1015,9;2022-11-01 03:30:00;0;12,5;1,5;87;7,3;2022-11-01 11:51:00;86;2022-11-01 11:51:00
X4;02/11/2022;19,5;21,8;2022-11-02 13:16:00;17,9;2022-11-02 02:39:00;68;80;2022-11-02 23:40:00;46;2022-11-02 12:50:00;1019,9;1022,4;2022-11-02 09:30:00;1017,1;2022-11-02 23:57:00;0;11;1,3;100;5,7;2022-11-02 10:11:00;80;2022-11-02 10:11:00
X4;03/11/2022;20,2;23,6;2022-11-03 11:46:00;17,5;2022-11-03 05:40:00;67;83;2022-11-03 06:14:00;50;2022-11-03 17:19:00;1011,9;1017,3;2022-11-03 00:00:00;1008,8;2022-11-03 16:39:00;0;6,2;1,9;265;10,3;2022-11-03 21:33:00;313;2022-11-03 21:33:00
X4;04/11/2022;17,1;22;2022-11-04 13:42:00;13,5;2022-11-04 06:47:00;42;56;2022-11-04 00:00:00;24;2022-11-04 13:35:00;1010,2;1012,9;2022-11-04 22:04:00;1008,2;2022-11-04 14:33:00;0;12,7;4,2;311;14,7;2022-11-04 18:28:00;343;2022-11-04 18:28:00
X4;05/11/2022;16,1;20,3;2022-11-05 12:25:00;13,2;2022-11-05 05:00:00;44;59;2022-11-05 20:40:00;25;2022-11-05 12:15:00;1014,7;1016,3;2022-11-05 11:00:00;1012,2;2022-11-05 00:41:00;0;12,5;2,1;292;11,3;2022-11-05 04:18:00;319;2022-11-05 04:18:00
X4;06/11/2022;17,2;21,7;2022-11-06 13:51:00;12,3;2022-11-06 05:16:00;53;77;2022-11-06 23:27:00;31;2022-11-06 11:03:00;1013,8;1016,7;2022-11-06 23:51:00;1011,2;2022-11-06 14:04:00;0;12,3;1,1;270;6,4;2022-11-06 15:14:00;231;2022-11-06 15:14:00
X4;07/11/2022;17,7;21,9;2022-11-07 11:38:00;14,1;2022-11-07 05:54:00;67;82;2022-11-07 22:54:00;38;2022-11-07 11:36:00;1015,7;1017,7;2022-11-07 09:30:00;1013,9;2022-11-07 23:59:00;0;9,4;0,9;247;5,5;2022-11-07 15:35:00;231;2022-11-07 15:35:00
X4;08/11/2022;18,4;22,7;2022-11-08 13:35:00;15,1;2022-11-08 04:05:00;77;95;2022-11-08 04:18:00;60;2022-11-08 12:46:00;1012,3;1013,9;2022-11-08 00:00:00;1010,7;2022-11-08 16:09:00;0;10,1;1,2;248;7,7;2022-11-08 12:12:00;233;2022-11-08 12:12:00
X4;09/11/2022;19,4;24,2;2022-11-09 14:31:00;15,5;2022-11-09 23:58:00;65;100;2022-11-09 23:31:00;39;2022-11-09 15:07:00;1012,6;1017;2022-11-09 23:59:00;1010,9;2022-11-09 05:45:00;14,5;6,6;1,5;318;8,2;2022-11-09 15:20:00;321;2022-11-09 15:20:00
X4;10/11/2022;17,5;20,6;2022-11-10 11:48:00;15,1;2022-11-10 00:30:00;74;100;2022-11-10 03:00:00;52;2022-11-10 11:43:00;1020,4;1024;2022-11-10 22:30:00;1016,9;2022-11-10 00:00:00;10,5;10,7;1,3;62;6,3;2022-11-10 12:24:00;162;2022-11-10 12:24:00
X4;11/11/2022;18,7;20,8;2022-11-11 14:31:00;15,4;2022-11-11 06:22:00;68;86;2022-11-11 18:12:00;50;2022-11-11 09:01:00;1024,3;1025,8;2022-11-11 21:30:00;1022,8;2022-11-11 02:59:00;0;8,9;2,6;57;9,6;2022-11-11 14:16:00;84;2022-11-11 14:16:00
X4;12/11/2022;18,7;21;2022-11-12 13:05:00;17,2;2022-11-12 23:55:00;79;90;2022-11-12 22:24:00;67;2022-11-12 13:21:00;1023,4;1025,7;2022-11-12 00:30:00;1019,7;2022-11-12 23:59:00;0;9,2;1,9;69;7,8;2022-11-12 11:00:00;80;2022-11-12 11:00:00
X4;13/11/2022;17,7;20,3;2022-11-13 13:21:00;15,1;2022-11-13 04:57:00;79;95;2022-11-13 04:08:00;63;2022-11-13 11:20:00;1016,7;1019,8;2022-11-13 00:00:00;1014,7;2022-11-13 14:01:00;0;10,4;1,3;174;5,2;2022-11-13 14:07:00;155;2022-11-13 14:07:00
X4;14/11/2022;18,9;21,7;2022-11-14 13:38:00;16,8;2022-11-14 05:43:00;77;100;2022-11-14 05:30:00;62;2022-11-14 13:38:00;1013,1;1015;2022-11-14 00:00:00;1011,3;2022-11-14 23:59:00;0,4;7,9;1,4;242;9,7;2022-11-14 14:54:00;257;2022-11-14 14:54:00
X4;15/11/2022;19,2;22,5;2022-11-15 13:00:00;17,1;2022-11-15 06:42:00;60;73;2022-11-15 01:07:00;42;2022-11-15 13:02:00;1006,6;1011,4;2022-11-15 00:11:00;1003,5;2022-11-15 15:52:00;0;6,1;1,6;255;10,2;2022-11-15 12:42:00;260;2022-11-15 12:42:00
X4;16/11/2022;18,9;21,6;2022-11-16 15:13:00;17,6;2022-11-16 07:11:00;55;72;2022-11-16 10:41:00;36;2022-11-16 15:49:00;1002,7;1004,9;2022-11-16 10:30:00;1001;2022-11-16 20:14:00;0;9,4;2;269;8,7;2022-11-16 16:06:00;305;2022-11-16 16:06:00
X4;17/11/2022;20,2;23,3;2022-11-17 13:44:00;17,9;2022-11-17 06:49:00;53;63;2022-11-17 16:33:00;37;2022-11-17 21:00:00;1000,6;1002,2;2022-11-17 23:49:00;998,8;2022-11-17 17:30:00;0;5,2;2,2;274;10,7;2022-11-17 20:55:00;289;2022-11-17 20:55:00
X4;18/11/2022;15,9;19,2;2022-11-18 00:00:00;12,2;2022-11-18 23:54:00;60;78;2022-11-18 23:55:00;41;2022-11-18 00:00:00;1004,7;1006,5;2022-11-18 10:24:00;1002;2022-11-18 00:05:00;1;4,2;1,8;17;8,7;2022-11-18 03:53:00;316;2022-11-18 03:53:00
X4;19/11/2022;13,3;17,5;2022-11-19 14:44:00;10,4;2022-11-19 08:11:00;54;82;2022-11-19 00:36:00;36;2022-11-19 14:45:00;1007,6;1011,7;2022-11-19 23:53:00;1005,4;2022-11-19 01:38:00;1,9;9,9;2,3;327;8,9;2022-11-19 06:03:00;329;2022-11-19 06:03:00
X4;20/11/2022;13,2;17,3;2022-11-20 12:44:00;9;2022-11-20 06:51:00;49;62;2022-11-20 20:20:00;29;2022-11-20 12:24:00;1013,6;1015,4;2022-11-20 22:30:00;1011,5;2022-11-20 00:18:00;0;10,6;1,3;304;7,4;2022-11-20 03:44:00;308;2022-11-20 03:44:00
X4;21/11/2022;14,4;16,5;2022-11-21 14:32:00;12;2022-11-21 23:59:00;59;75;2022-11-21 17:22:00;51;2022-11-21 08:07:00;1005,4;1015,2;2022-11-21 00:00:00;997,7;2022-11-21 19:47:00;0,2;2,6;1,7;290;12;2022-11-21 19:20:00;295;2022-11-21 19:20:00
X4;22/11/2022;12,6;14,8;2022-11-22 15:05:00;10;2022-11-22 04:12:00;47;60;2022-11-22 23:54:00;36;2022-11-22 15:05:00;1004,4;1007,3;2022-11-22 10:30:00;1000,4;2022-11-22 01:03:00;0;6,7;4,7;297;15,7;2022-11-22 04:57:00;309;2022-11-22 04:57:00
X4;23/11/2022;16,4;22,8;2022-11-23 13:44:00;12,7;2022-11-23 01:23:00;63;75;2022-11-23 20:07:00;45;2022-11-23 14:12:00;1005,1;1012,3;2022-11-23 23:59:00;1001,1;2022-11-23 06:30:00;0;7,2;1,4;290;8,2;2022-11-23 14:42:00;299;2022-11-23 14:42:00
X4;24/11/2022;16,4;18,9;2022-11-24 14:32:00;13,7;2022-11-24 07:00:00;64;97;2022-11-24 13:01:00;50;2022-11-24 14:27:00;1013,8;1016,6;2022-11-24 10:00:00;1012,2;2022-11-24 00:00:00;3,1;6,4;1,1;235;5,9;2022-11-24 13:14:00;207;2022-11-24 13:14:00
X4;25/11/2022;15,9;19,8;2022-11-25 12:16:00;12,6;2022-11-25 23:06:00;62;74;2022-11-25 13:47:00;45;2022-11-25 12:27:00;1016,4;1021,8;2022-11-25 23:55:00;1012,2;2022-11-25 01:06:00;0;6,9;1,7;278;9;2022-11-25 16:23:00;79;2022-11-25 16:23:00
X4;26/11/2022;14,3;19,8;2022-11-26 13:36:00;10,7;2022-11-26 05:59:00;46;58;2022-11-26 02:16:00;25;2022-11-26 13:45:00;1023,2;1024,8;2022-11-26 09:39:00;1021,7;2022-11-26 00:00:00;0;8,4;1,2;273;5,7;2022-11-26 14:38:00;333;2022-11-26 14:38:00
X4;27/11/2022;14,1;17,2;2022-11-27 13:39:00;10,5;2022-11-27 07:07:00;63;79;2022-11-27 23:07:00;46;2022-11-27 10:50:00;1019,8;1023,7;2022-11-27 01:15:00;1013,5;2022-11-27 23:59:00;0;8,5;0,9;251;6,4;2022-11-27 13:39:00;216;2022-11-27 13:39:00
X4;28/11/2022;13,3;15,3;2022-11-28 14:14:00;11,5;2022-11-28 10:45:00;67;78;2022-11-28 10:54:00;54;2022-11-28 19:38:00;1011,3;1013,5;2022-11-28 23:30:00;1009,2;2022-11-28 07:58:00;0,8;3,8;1,5;295;8;2022-11-28 09:02:00;339;2022-11-28 09:02:00
X4;29/11/2022;13,1;17,2;2022-11-29 13:25:00;10,1;2022-11-29 06:48:00;57;73;2022-11-29 23:59:00;39;2022-11-29 11:56:00;1013;1014,2;2022-11-29 09:42:00;1011,8;2022-11-29 14:28:00;0;9,1;1,6;310;9,2;2022-11-29 03:56:00;311;2022-11-29 03:56:00
X4;30/11/2022;12,6;15,6;2022-11-30 11:37:00;9,8;2022-11-30 04:35:00;65;74;2022-11-30 23:58:00;53;2022-11-30 11:37:00;1012,9;1014,3;2022-11-30 09:30:00;1012;2022-11-30 15:30:00;0;7,1;1;359;5;2022-11-30 13:39:00;219;2022-11-30 13:39:00
X4;01/12/2022;12,3;15,1;2022-12-01 11:49:00;9,8;2022-12-01 23:32:00;56;77;2022-12-01 00:48:00;42;2022-12-01 12:06:00;1012,9;1014,2;2022-12-01 23:00:00;1011,8;2022-12-01 14:32:00;0;6,8;1,7;45;6,8;2022-12-01 16:46:00;76;2022-12-01 16:46:00
X4;02/12/2022;11,1;14,7;2022-12-02 12:04:00;9,2;2022-12-02 07:12:00;51;60;2022-12-02 22:02:00;39;2022-12-02 12:04:00;1010,7;1013,7;2022-12-02 00:00:00;1006,8;2022-12-02 23:59:00;0;6,1;1,6;26;5,9;2022-12-02 10:19:00;14;2022-12-02 10:19:00
X4;03/12/2022;11,3;15,3;2022-12-03 12:01:00;6,9;2022-12-03 07:07:00;54;77;2022-12-03 23:41:00;35;2022-12-03 12:20:00;1004,6;1007,2;2022-12-03 00:00:00;1002,9;2022-12-03 14:01:00;0,7;9;1,3;288;7,6;2022-12-03 14:50:00;230;2022-12-03 14:50:00
X4;04/12/2022;11;13,9;2022-12-04 15:19:00;8,8;2022-12-04 22:09:00;60;92;2022-12-04 02:54:00;38;2022-12-04 16:03:00;1007,3;1012,6;2022-12-04 23:00:00;1004,4;2022-12-04 00:44:00;1,6;4,4;1,6;314;6,2;2022-12-04 12:56:00;305;2022-12-04 12:56:00
X4;05/12/2022;11,5;14,4;2022-12-05 13:30:00;7,8;2022-12-05 05:49:00;62;79;2022-12-05 20:52:00;44;2022-12-05 08:54:00;1013,4;1015,5;2022-12-05 10:00:00;1011,9;2022-12-05 00:18:00;0;8,2;1,4;55;5,3;2022-12-05 14:28:00;82;2022-12-05 14:28:00
X4;06/12/2022;12,8;15,4;2022-12-06 13:53:00;11,2;2022-12-06 06:00:00;74;90;2022-12-06 22:45:00;61;2022-12-06 11:35:00;1011,7;1013;2022-12-06 00:00:00;1010,8;2022-12-06 14:33:00;0;7;0,9;315;3,8;2022-12-06 23:44:00;310;2022-12-06 23:44:00
X4;07/12/2022;12,9;16,3;2022-12-07 11:13:00;10,1;2022-12-07 06:48:00;75;97;2022-12-07 01:33:00;54;2022-12-07 11:13:00;1009,8;1011,6;2022-12-07 10:07:00;1007,5;2022-12-07 23:59:00;0;5,6;0,7;196;4,5;2022-12-07 00:05:00;305;2022-12-07 00:05:00
X4;08/12/2022;13,3;15,3;2022-12-08 10:09:00;11,6;2022-12-08 05:45:00;86;100;2022-12-08 23:30:00;70;2022-12-08 10:08:00;1002,9;1007,5;2022-12-08 00:00:00;996,5;2022-12-08 23:51:00;11;2,6;0,8;60;3,5;2022-12-08 10:14:00;77;2022-12-08 10:14:00
X4;09/12/2022;15,7;20,1;2022-12-09 14:17:00;12,8;2022-12-09 06:17:00;74;100;2022-12-09 06:30:00;44;2022-12-09 14:18:00;995,8;997;2022-12-09 10:00:00;994,8;2022-12-09 14:58:00;0,1;8,7;1,4;291;6;2022-12-09 13:46:00;305;2022-12-09 13:46:00
X4;10/12/2022;12,4;15,7;2022-12-10 12:37:00;7,2;2022-12-10 23:38:00;56;80;2022-12-10 06:39:00;33;2022-12-10 17:36:00;1001;1006,2;2022-12-10 23:15:00;995,8;2022-12-10 01:12:00;0,3;7,4;2,6;318;11;2022-12-10 14:09:00;307;2022-12-10 14:09:00
X4;11/12/2022;9,6;12;2022-12-11 12:29:00;7,1;2022-12-11 02:42:00;54;88;2022-12-11 20:53:00;35;2022-12-11 00:42:00;1003,7;1006;2022-12-11 02:14:00;1001,4;2022-12-11 17:13:00;0;3,2;1,4;333;10,1;2022-12-11 01:51:00;336;2022-12-11 01:51:00
X4;12/12/2022;9,6;12,3;2022-12-12 23:59:00;7,5;2022-12-12 06:00:00;77;100;2022-12-12 21:36:00;54;2022-12-12 12:13:00;1003,1;1008,5;2022-12-12 10:00:00;997,5;2022-12-12 22:07:00;9,3;3,5;1,7;309;7,7;2022-12-12 23:42:00;314;2022-12-12 23:42:00
X4;13/12/2022;13,5;15,7;2022-12-13 12:41:00;11,4;2022-12-13 05:48:00;88;100;2022-12-13 23:30:00;69;2022-12-13 12:55:00;998,9;1001,3;2022-12-13 10:15:00;995,2;2022-12-13 23:57:00;2;2,7;0,8;80;7,8;2022-12-13 02:14:00;309;2022-12-13 02:14:00
X4;14/12/2022;14,4;17,6;2022-12-14 10:07:00;12,9;2022-12-14 03:03:00;89;100;2022-12-14 05:00:00;64;2022-12-14 10:28:00;998,8;1001,8;2022-12-14 10:30:00;994,3;2022-12-14 01:20:00;1,2;8,1;1,4;67;6,8;2022-12-14 12:57:00;73;2022-12-14 12:57:00
X4;15/12/2022;15,3;18,9;2022-12-15 14:29:00;12,9;2022-12-15 06:52:00;76;100;2022-12-15 07:00:00;50;2022-12-15 14:30:00;994,2;997,4;2022-12-15 00:00:00;991,9;2022-12-15 13:44:00;2,5;6,5;1,7;300;7,9;2022-12-15 15:03:00;320;2022-12-15 15:03:00
X4;16/12/2022;14,4;17,4;2022-12-16 13:50:00;12;2022-12-16 05:55:00;62;76;2022-12-16 05:52:00;47;2022-12-16 14:01:00;1003,1;1010;2022-12-16 23:30:00;997,1;2022-12-16 00:13:00;0;7,9;2,1;310;9,7;2022-12-16 13:58:00;270;2022-12-16 13:58:00
X4;17/12/2022;12,8;14,4;2022-12-17 10:34:00;11,8;2022-12-17 23:55:00;80;100;2022-12-17 08:00:00;67;2022-12-17 01:02:00;1014,8;1019,7;2022-12-17 23:59:00;1009,5;2022-12-17 00:01:00;0,8;3,6;1;48;3,9;2022-12-17 07:12:00;81;2022-12-17 07:12:00
X4;18/12/2022;12,7;16,1;2022-12-18 13:35:00;9,5;2022-12-18 05:38:00;76;91;2022-12-18 18:32:00;58;2022-12-18 10:03:00;1023,4;1025,4;2022-12-18 22:19:00;1019,7;2022-12-18 00:00:00;0;8,1;1,1;248;5;2022-12-18 14:02:00;223;2022-12-18 14:02:00
X4;19/12/2022;14,2;17,7;2022-12-19 14:03:00;11,3;2022-12-19 07:27:00;86;100;2022-12-19 21:00:00;62;2022-12-19 14:04:00;1024,3;1026,1;2022-12-19 10:00:00;1022,6;2022-12-19 23:57:00;0;7,2;1,1;239;7,4;2022-12-19 14:59:00;227;2022-12-19 14:59:00
X4;20/12/2022;14,5;16,9;2022-12-20 12:02:00;12;2022-12-20 06:12:00;84;100;2022-12-20 06:30:00;63;2022-12-20 14:12:00;1019,1;1022,7;2022-12-20 00:00:00;1016,4;2022-12-20 23:39:00;0;6,5;1,4;251;7,6;2022-12-20 13:48:00;232;2022-12-20 13:48:00
X4;21/12/2022;15,4;19,6;2022-12-21 11:21:00;12,8;2022-12-21 05:15:00;67;94;2022-12-21 03:19:00;44;2022-12-21 12:10:00;1016,7;1018,4;2022-12-21 22:26:00;1014,5;2022-12-21 01:44:00;1,1;8,1;1,9;304;8,3;2022-12-21 12:39:00;310;2022-12-21 12:39:00
X4;22/12/2022;16,1;20,1;2022-12-22 14:05:00;12,8;2022-12-22 06:08:00;61;74;2022-12-22 01:57:00;48;2022-12-22 15:42:00;1018,5;1020,4;2022-12-22 10:00:00;1017,3;2022-12-22 15:30:00;0;7,5;1,9;271;8,7;2022-12-22 08:59:00;279;2022-12-22 08:59:00
X4;23/12/2022;18,4;23;2022-12-23 14:16:00;14,7;2022-12-23 01:34:00;56;70;2022-12-23 01:33:00;40;2022-12-23 15:12:00;1016,9;1018,4;2022-12-23 09:30:00;1014,8;2022-12-23 16:26:00;0;8,4;2,5;284;11,2;2022-12-23 16:27:00;294;2022-12-23 16:27:00
X4;24/12/2022;17;21,1;2022-12-24 12:17:00;14,8;2022-12-24 23:01:00;56;65;2022-12-24 18:35:00;42;2022-12-24 12:12:00;1015,5;1017,1;2022-12-24 10:02:00;1014,1;2022-12-24 15:53:00;0;8,6;2,2;273;11,8;2022-12-24 05:47:00;356;2022-12-24 05:47:00
X4;25/12/2022;15,1;19,6;2022-12-25 13:25:00;11,7;2022-12-25 06:50:00;69;100;2022-12-25 19:00:00;41;2022-12-25 10:56:00;1015,8;1018,5;2022-12-25 23:49:00;1014;2022-12-25 04:14:00;0;8,7;1,7;267;6,6;2022-12-25 11:17:00;247;2022-12-25 11:17:00
X4;26/12/2022;16,1;22,7;2022-12-26 13:06:00;12,1;2022-12-26 06:44:00;65;100;2022-12-26 23:31:00;29;2022-12-26 12:33:00;1021,8;1025,6;2022-12-26 22:30:00;1018,4;2022-12-26 00:30:00;0;7;1,1;279;8,1;2022-12-26 12:09:00;317;2022-12-26 12:09:00
X4;27/12/2022;14,7;18,8;2022-12-27 13:55:00;11,4;2022-12-27 04:45:00;73;100;2022-12-27 00:31:00;50;2022-12-27 12:30:00;1025,6;1027,5;2022-12-27 10:30:00;1024,3;2022-12-27 23:58:00;0;8,4;0,9;239;5,2;2022-12-27 15:49:00;241;2022-12-27 15:49:00
X4;28/12/2022;13,4;17,6;2022-12-28 12:47:00;10,6;2022-12-28 07:24:00;73;81;2022-12-28 19:00:00;60;2022-12-28 10:08:00;1020,6;1024,4;2022-12-28 00:00:00;1017,7;2022-12-28 23:55:00;0;8,6;1,7;252;6,8;2022-12-28 10:22:00;244;2022-12-28 10:22:00
X4;29/12/2022;14,5;19,1;2022-12-29 13:06:00;10,8;2022-12-29 04:48:00;59;78;2022-12-29 00:30:00;39;2022-12-29 12:43:00;1016,5;1017,9;2022-12-29 10:05:00;1014,8;2022-12-29 14:17:00;0;6,7;1,7;273;6,5;2022-12-29 13:47:00;286;2022-12-29 13:47:00
X4;30/12/2022;16,3;19,2;2022-12-30 14:49:00;13,2;2022-12-30 06:34:00;57;69;2022-12-30 07:11:00;45;2022-12-30 09:31:00;1017;1020,2;2022-12-30 23:30:00;1015;2022-12-30 05:07:00;0;5,3;2,3;278;10,1;2022-12-30 15:15:00;306;2022-12-30 15:15:00
X4;31/12/2022;17,2;21,7;2022-12-31 12:58:00;13,7;2022-12-31 23:01:00;57;88;2022-12-31 18:30:00;35;2022-12-31 12:36:00;1020,7;1022,6;2022-12-31 23:30:00;1019,2;2022-12-31 04:07:00;0;8,7;1,9;256;10,2;2022-12-31 03:40:00;300;2022-12-31 03:40:00
